Date,BS_SH_OUT,SHORT_INT
2006-01-13,,11118605.0
2006-01-28,874.0748,
2006-02-15,,8910590.0
2006-03-15,,8076460.0
2006-04-13,,7367397.0
2006-04-29,868.3,
2006-05-15,,7868015.0
2006-06-15,,9307773.0
2006-07-14,,12335517.0
2006-07-29,857.8,
2006-08-15,,14244520.0
2006-09-15,,18548905.0
2006-10-13,,17824733.0
2006-10-28,858.9,
2006-11-15,,19273964.0
2006-12-15,,19422711.0
2007-01-12,,18001177.0
2007-02-03,859.7712,
2007-02-15,,15620881.0
2007-03-15,,16257151.0
2007-04-13,,17916501.0
2007-05-05,851.4,
2007-05-15,,20708529.0
2007-06-15,,22896904.0
2007-07-13,,22595303.0
2007-08-04,847.8,
2007-08-15,,27277657.0
2007-09-14,,26638265.0
2007-09-28,,28109946.0
2007-10-15,,33830679.0
2007-10-31,,33373113.0
2007-11-03,845.0,
2007-11-15,,30146807.0
2007-11-30,,26758569.0
2007-12-14,,26195645.0
2007-12-31,,26917449.0
2008-01-15,,37780004.0
2008-01-31,,36593851.0
2008-02-02,818.7377,
2008-02-15,,40231448.0
2008-02-29,,45399703.0
2008-03-14,,43255534.0
2008-03-31,,44724079.0
2008-04-15,,46516667.0
2008-04-30,,44023116.0
2008-05-03,788.6,
2008-05-15,,44418472.0
2008-05-30,,49754140.0
2008-06-13,,46753245.0
2008-06-30,,48537071.0
2008-07-15,,49589716.0
2008-07-31,,54050492.0
2008-08-02,755.0,
2008-08-15,,53747198.0
2008-08-29,,50080919.0
2008-09-15,,48699098.0
2008-09-30,,38804473.0
2008-10-15,,45813914.0
2008-10-31,,54261791.0
2008-11-01,752.8,
2008-11-14,,51870643.0
2008-11-28,,47483269.0
2008-12-15,,46040556.0
2008-12-31,,42676819.0
2009-01-15,,46179145.0
2009-01-30,,39052951.0
2009-01-31,752.7125,
2009-02-13,,39961695.0
2009-02-27,,30884806.0
2009-03-13,,29774517.0
2009-03-31,,30848408.0
2009-04-15,,34651825.0
2009-04-30,,31122705.0
2009-05-02,752.0,
2009-05-15,,30942753.0
2009-05-29,,26161648.0
2009-06-15,,25990928.0
2009-06-30,,27900733.0
2009-07-15,,26760308.0
2009-07-31,,26013385.0
2009-08-01,751.9,
2009-08-14,,30455581.0
2009-08-31,,20498893.0
2009-09-15,,19063719.0
2009-09-30,,17544848.0
2009-10-15,,18791668.0
2009-10-30,,17844035.0
2009-10-31,752.2,
2009-11-13,,17246525.0
2009-11-30,,13246964.0
2009-12-15,,11501761.0
2009-12-31,,14372850.0
2010-01-15,,14309321.0
2010-01-29,,19074776.0
2010-01-30,744.6445,
2010-02-12,,14853824.0
2010-02-26,,13418609.0
2010-03-15,,13262467.0
2010-03-31,,12877901.0
2010-04-15,,13337737.0
2010-04-30,,13023147.0
2010-05-01,738.9,
2010-05-14,,12989383.0
2010-05-28,,14799475.0
2010-06-15,,13156762.0
2010-06-30,,13951813.0
2010-07-15,,16010493.0
2010-07-30,,13860445.0
2010-07-31,722.6,
2010-08-13,,13354358.0
2010-08-31,,13119933.0
2010-09-15,,11947540.0
2010-09-30,,12255155.0
2010-10-15,,11357388.0
2010-10-29,,13132894.0
2010-10-30,707.9,
2010-11-15,,9406953.0
2010-11-30,,9239667.0
2010-12-15,,10696758.0
2010-12-31,,10351231.0
2011-01-14,,8531862.0
2011-01-29,704.0382,
2011-01-31,,7370942.0
2011-02-15,,8293203.0
2011-02-28,,5806080.0
2011-03-15,,6553749.0
2011-03-31,,6816284.0
2011-04-15,,8807080.0
2011-04-29,,8847572.0
2011-04-30,689.0,
2011-05-13,,7866438.0
2011-05-31,,9579056.0
2011-06-15,,11799138.0
2011-06-30,,10221965.0
2011-07-15,,12818906.0
2011-07-29,,10329848.0
2011-07-30,675.2,
2011-08-15,,14888186.0
2011-08-31,,14485388.0
2011-09-15,,14420281.0
2011-09-30,,11727941.0
2011-10-14,,11661489.0
2011-10-29,671.4,
2011-10-31,,11294283.0
2011-11-15,,9065438.0
2011-11-30,,10668944.0
2011-12-15,,9301316.0
2011-12-30,,7528708.0
2012-01-13,,7713656.0
2012-01-28,669.2929,
2012-01-31,,7103795.0
2012-02-15,,6251284.0
2012-02-29,,8285294.0
2012-03-15,,10513515.0
2012-03-30,,9267726.0
2012-04-13,,10227997.0
2012-04-28,661.0,
2012-04-30,,9147506.0
2012-05-15,,9749781.0
2012-05-31,,11733226.0
2012-06-15,,13854336.0
2012-06-29,,13484820.0
2012-07-13,,10499954.0
2012-07-28,653.9,
2012-07-31,,9412261.0
2012-08-15,,9822264.0
2012-08-31,,9339467.0
2012-09-14,,8797350.0
2012-09-28,,8649490.0
2012-10-15,,9072500.0
2012-10-27,654.5,
2012-10-31,,9371965.0
2012-11-15,,10877541.0
2012-11-30,,12259735.0
2012-12-14,,12600187.0
2012-12-31,,12566995.0
2013-01-15,,13658016.0
2013-01-31,,14065293.0
2013-02-02,645.2944,
2013-02-15,,19095360.0
2013-02-28,,22190846.0
2013-03-15,,24088508.0
2013-03-28,,21215200.0
2013-04-15,,20242981.0
2013-04-30,,18410778.0
2013-05-04,641.2532,
2013-05-15,,15638097.0
2013-05-31,,14535067.0
2013-06-14,,17948440.0
2013-06-28,,19676487.0
2013-07-15,,20201482.0
2013-07-31,,18562218.0
2013-08-03,630.9246,
2013-08-15,,17931430.0
2013-08-30,,17848865.0
2013-09-13,,17873309.0
2013-09-30,,20835151.0
2013-10-15,,21946457.0
2013-10-31,,22786753.0
2013-11-02,631.7595,
2013-11-15,,22127900.0
2013-11-29,,21355806.0
2013-12-13,,21922313.0
2013-12-31,,20416490.0
2014-01-15,,20725686.0
2014-01-31,,26285904.0
2014-02-01,632.9307,
2014-02-14,,25573292.0
2014-02-28,,27601992.0
2014-03-14,,23648726.0
2014-03-31,,24760778.0
2014-04-15,,25118481.0
