Date,Q_std
2010-03-09,0.10005904740218083
2010-03-10,0.1015894668375727
2010-03-11,0.10163095922669871
2010-03-12,0.101551721716595
2010-03-15,0.10774235847851144
2010-03-16,0.107510172696409
2010-03-17,0.10661919112647215
2010-03-18,0.10620617473183121
2010-03-19,0.10731630858915
2010-03-22,0.10700497708642155
2010-03-23,0.10630870566392918
2010-03-24,0.10551248984626316
2010-03-25,0.10620980796193286
2010-03-26,0.10349957721627628
2010-03-29,0.09937967597561553
2010-03-30,0.09883291411046927
2010-03-31,0.09657896386876896
2010-04-01,0.0960650793061624
2010-04-05,0.09558224799417807
2010-04-06,0.0912370717318556
2010-04-07,0.09098539092772338
2010-04-08,0.09183565253426172
2010-04-09,0.09204664550638413
2010-04-12,0.09339043766485775
2010-04-13,0.09196200043835197
2010-04-14,0.08920703749989296
2010-04-15,0.0886444636345328
2010-04-16,0.0883556562192537
2010-04-19,0.0872620012366708
2010-04-20,0.08583512920405363
2010-04-21,0.08476554586537782
2010-04-22,0.08563211657690005
2010-04-23,0.08584455415338217
2010-04-26,0.08712163859759986
2010-04-27,0.08681033776102605
2010-04-28,0.08790737635702851
2010-04-29,0.0872061591539477
2010-04-30,0.08963346625262197
2010-05-03,0.08962246184388617
2010-05-04,0.09157019555751397
2010-05-05,0.09138722977243668
2010-05-06,0.09409564703924181
2010-05-07,0.0956461576433209
2010-05-10,0.09294069002422034
2010-05-11,0.09304017771506354
2010-05-12,0.09310297622403974
2010-05-13,0.09418277062770809
2010-05-14,0.09596047467015009
2010-05-17,0.09574426346675252
2010-05-18,0.09693677547336958
2010-05-19,0.09468101999627228
2010-05-20,0.09779504306574346
2010-05-21,0.09690818330169532
2010-05-24,0.09778671490931663
2010-05-25,0.09701271845677617
2010-05-26,0.09873267991073949
2010-05-27,0.09648588143237409
2010-05-28,0.09664934980669931
2010-06-01,0.09819816225754009
2010-06-02,0.09713818278927519
2010-06-03,0.09701630582455206
2010-06-04,0.09989620937233257
2010-06-07,0.10132049577978747
2010-06-08,0.10167263925396862
2010-06-09,0.10086946421652497
2010-06-10,0.09810982429783864
2010-06-11,0.09736978078691348
2010-06-14,0.096437926086225
2010-06-15,0.09276130152195682
2010-06-16,0.09233231486799097
2010-06-17,0.09397068326211225
2010-06-18,0.09319903969659826
2010-06-21,0.09323858517153477
2010-06-22,0.0963845827970806
2010-06-23,0.09641029545828485
2010-06-24,0.09714289533168005
2010-06-25,0.09735456603800502
2010-06-28,0.09795251345522592
2010-06-29,0.1009432371219066
2010-06-30,0.10171653341747527
2010-07-01,0.1012368822483748
2010-07-02,0.10145377361363
2010-07-06,0.10265888835443379
2010-07-07,0.09925640644554211
2010-07-08,0.09833628270696627
2010-07-09,0.09784338576606717
2010-07-12,0.09786717800968354
2010-07-13,0.09605019766300457
2010-07-14,0.09647951662168783
2010-07-15,0.09614195211788705
2010-07-16,0.09967417940856922
2010-07-19,0.0989155219854639
2010-07-20,0.09621583402567413
2010-07-21,0.09677953460461154
2010-07-22,0.09270698914709835
2010-07-23,0.09150750652399549
2010-07-26,0.08917298531888894
2010-07-27,0.09005253804011179
2010-07-28,0.09053103410838022
2010-07-29,0.09060126502670297
2010-07-30,0.09151350416893293
2010-08-02,0.09047163963614611
2010-08-03,0.09110085515425155
2010-08-04,0.09132546822379084
2010-08-05,0.09146189567492068
2010-08-06,0.09262012448184824
2010-08-09,0.09094356859921109
2010-08-10,0.09320137497599282
2010-08-11,0.09634634846215945
2010-08-12,0.09624112712359906
2010-08-13,0.09621163793030306
2010-08-16,0.09741110925651063
2010-08-17,0.09717314638939213
2010-08-18,0.09696129029812237
2010-08-19,0.0994916799723086
2010-08-20,0.09956575898694969
2010-08-23,0.09963350930547214
2010-08-24,0.1016584821974066
2010-08-25,0.10370248317943395
2010-08-26,0.1045464268146144
2010-08-27,0.10306033297845692
2010-08-30,0.10510675432102942
2010-08-31,0.10647848710685079
2010-09-01,0.10191635594287093
2010-09-02,0.10043931324857401
2010-09-03,0.0873730984408955
2010-09-07,0.0873737871325024
2010-09-08,0.08761514317775093
2010-09-09,0.08798729900348903
2010-09-10,0.0865973958314155
2010-09-13,0.08418709838105454
2010-09-14,0.08422008618171621
2010-09-15,0.08467686476185655
2010-09-16,0.08457303924239794
2010-09-17,0.0831140824093184
2010-09-20,0.08198274034725347
2010-09-21,0.08253926231084528
2010-09-22,0.08289067427463767
2010-09-23,0.0831172910148831
2010-09-24,0.08099382277089076
2010-09-27,0.08191128846182916
2010-09-28,0.08226896002691056
2010-09-29,0.08366636862415049
2010-09-30,0.08351823398294958
2010-10-01,0.08369634784483068
2010-10-04,0.0844022886330191
2010-10-05,0.0820908135775591
2010-10-06,0.08209331606139697
2010-10-07,0.08225324219276024
2010-10-08,0.08247208000963745
2010-10-11,0.06919733320225109
2010-10-12,0.06836720993644448
2010-10-13,0.06753552860168387
2010-10-14,0.06814563780679689
2010-10-15,0.06806548773703179
2010-10-18,0.06802430915303516
2010-10-19,0.06918522155417561
2010-10-20,0.06808046633981137
2010-10-21,0.0678860198768695
2010-10-22,0.06806633632436157
2010-10-25,0.06802584539502549
2010-10-26,0.06783757142479199
2010-10-27,0.068237007983464
2010-10-28,0.06692217404093058
2010-10-29,0.06532918049722883
2010-11-01,0.06662130854355428
2010-11-02,0.0667433424231953
2010-11-03,0.06706479583402078
2010-11-04,0.06663471116088322
2010-11-05,0.06625860167308732
2010-11-08,0.06706751808014036
2010-11-09,0.06791851634721854
2010-11-10,0.06841595185202078
2010-11-11,0.0687036833692986
2010-11-12,0.06967905697204169
2010-11-15,0.0709395714589899
2010-11-16,0.0719856937089419
2010-11-17,0.07217770888968128
2010-11-18,0.07158993099797224
2010-11-19,0.07193752010811211
2010-11-22,0.0725792142216757
2010-11-23,0.07311226995205228
2010-11-24,0.0726128142551756
2010-11-26,0.07284395901560572
2010-11-29,0.07240485939447346
2010-11-30,0.07236940983767093
2010-12-01,0.0715095278651999
2010-12-02,0.07008388327578959
2010-12-03,0.0701296864507822
2010-12-06,0.07052494976537922
2010-12-07,0.07044737450642889
2010-12-08,0.07225706213512981
2010-12-09,0.07233546627199484
2010-12-10,0.07274362355403215
2010-12-13,0.07262863044048684
2010-12-14,0.07268173322679841
2010-12-15,0.0718033717934824
2010-12-16,0.07053737437233312
2010-12-17,0.06923817375143723
2010-12-20,0.06968270313722379
2010-12-21,0.06332455062115765
2010-12-22,0.0631097021749697
2010-12-23,0.061252664171882944
2010-12-27,0.061302469831451115
2010-12-28,0.06135237939800094
2010-12-29,0.061794801957174635
2010-12-30,0.06185514418761817
2010-12-31,0.06133602389103928
