,Open,High,Low,Close
2007-06-14,37.3771,38.4687,35.1031,35.1031
2007-06-15,35.3305,36.1309,35.193999999999996,35.5579
2007-06-18,35.56699999999999,35.7853,35.1031,35.3305
2007-06-19,35.3305,35.5579,34.8756,34.939299999999996
2007-06-20,34.939299999999996,34.939299999999996,32.4651,32.965399999999995
2007-06-21,33.0564,33.2838,32.3833,32.647
2007-06-22,32.8745,33.019999999999996,31.9193,32.164899999999996
2007-06-25,32.1468,32.6016,31.1916,31.601
2007-06-26,31.701,31.964799999999997,31.4645,31.691899999999997
2007-06-27,31.782899999999998,32.374199999999995,31.4645,32.374199999999995
2007-06-28,32.6016,33.3748,31.782899999999998,32.829
2007-06-29,33.0109,33.2838,32.0558,32.4651
2007-07-02,33.1928,33.2838,31.473599999999998,32.747099999999996
2007-07-03,32.692499999999995,33.0109,31.9193,32.392399999999995
2007-07-05,32.392399999999995,32.7835,31.601,31.646499999999996
2007-07-06,31.691899999999997,31.828399999999995,31.3281,31.746499999999997
2007-07-09,31.7374,32.5379,31.7192,32.5106
2007-07-10,31.164299999999997,33.1201,29.654399999999995,32.6198
2007-07-11,32.965399999999995,33.6567,32.5834,33.6476
2007-07-12,34.1934,34.1934,32.5288,33.684
2007-07-13,33.3748,33.6476,32.929,33.2838
2007-07-16,33.1019,33.8296,33.0746,33.5567
2007-07-17,33.5567,34.1934,33.183699999999995,33.2838
2007-07-18,32.6016,33.238299999999995,32.5652,32.7926
2007-07-19,33.0109,33.111,32.5561,32.6016
2007-07-20,32.5652,32.647,31.6192,31.801099999999998
2007-07-23,31.9193,32.0102,31.646499999999996,31.7192
2007-07-24,31.4645,31.928399999999996,31.0552,31.5828
2007-07-25,31.601,32.2104,30.9369,31.046099999999996
2007-07-26,29.872699999999995,31.5009,29.6453,30.2729
2007-07-27,30.190999999999995,30.736799999999995,28.890299999999996,29.008499999999998
2007-07-30,28.8448,31.691899999999997,28.2808,31.100699999999996
2007-07-31,31.2917,31.3735,29.9182,30.5094
2007-08-01,30.100099999999998,31.673699999999997,29.972699999999996,30.736799999999995
2007-08-02,29.736199999999997,31.4281,29.636199999999995,31.237099999999998
2007-08-03,31.137099999999997,31.237099999999998,30.564,30.627699999999997
2007-08-06,33.3475,33.3475,30.554899999999996,31.037
2007-08-07,30.372999999999998,31.655499999999996,30.3457,31.2553
2007-08-08,31.2553,31.728299999999997,30.0182,30.682199999999995
2007-08-09,29.7635,32.374199999999995,29.427,29.427
2007-08-10,28.9812,29.909099999999995,28.4264,29.699799999999996
2007-08-13,29.6453,30.609499999999997,29.345099999999995,29.672599999999996
2007-08-14,29.6453,29.717999999999996,28.489999999999995,28.762899999999995
2007-08-15,28.5537,28.717399999999998,27.7896,27.835099999999997
2007-08-16,27.644099999999995,28.1899,26.825399999999995,27.8078
2007-08-17,28.489999999999995,29.5452,27.4803,28.2808
2007-08-20,28.289899999999996,28.289899999999996,27.6077,27.8442
2007-08-21,27.780499999999996,28.781099999999995,27.553199999999997,28.271699999999996
2007-08-22,28.271699999999996,29.6271,28.0625,29.536099999999998
2007-08-23,29.790799999999997,30.009099999999997,29.0995,29.208599999999997
2007-08-24,29.263199999999998,29.9182,28.8812,29.854499999999994
2007-08-27,29.699799999999996,30.627699999999997,29.308699999999995,30.391199999999998
2007-08-28,29.6907,30.0182,29.481499999999997,29.599799999999995
2007-08-29,29.517899999999997,29.808999999999997,29.190399999999997,29.6907
2007-08-30,29.417899999999996,30.136499999999998,29.1359,29.5907
2007-08-31,29.5907,29.9636,29.2905,29.4906
2007-09-04,29.6089,29.8818,29.3906,29.8818
2007-09-05,29.7089,29.936299999999996,29.1541,29.872699999999995
2007-09-06,28.8266,30.090999999999994,28.8266,29.654399999999995
2007-09-07,29.336,29.863599999999998,29.208599999999997,29.554299999999998
2007-09-10,29.3724,30.354799999999997,29.263199999999998,30.281999999999996
2007-09-11,30.190999999999995,31.4645,30.190999999999995,31.1098
2007-09-12,31.3463,31.591899999999995,31.0552,31.509999999999998
2007-09-13,31.8966,32.5879,30.991499999999995,31.437199999999997
2007-09-14,31.237099999999998,31.710099999999997,31.237099999999998,31.519099999999995
2007-09-17,31.2917,31.9193,31.064299999999996,31.2735
2007-09-18,31.246199999999995,32.1922,30.882399999999997,32.074
2007-09-19,32.2286,32.374199999999995,31.237099999999998,31.628299999999996
2007-09-20,31.610099999999996,31.9193,31.437199999999997,31.7556
2007-09-21,32.2286,32.4651,31.7556,31.9193
2007-09-24,31.9193,32.183099999999996,31.282599999999995,31.4099
2007-09-25,31.2553,31.3281,30.6186,30.973299999999995
2007-09-26,31.082499999999996,31.701,30.7823,30.9187
2007-09-27,30.9187,31.064299999999996,30.118299999999998,30.7641
2007-09-28,30.6186,31.337199999999996,30.163799999999995,31.009699999999995
2007-10-01,31.009699999999995,32.2468,31.009699999999995,31.601
2007-10-02,31.4645,31.673699999999997,30.6186,30.754999999999995
2007-10-03,30.4548,30.673099999999998,29.9403,30.6004
2007-10-04,30.314700000000002,31.1333,30.314700000000002,30.7149
2007-10-05,30.942300000000003,31.269800000000004,30.778600000000004,30.887700000000002
2007-10-08,31.096900000000005,31.488100000000003,30.7149,31.2425
2007-10-09,31.2425,31.5154,31.1515,31.451700000000002
2007-10-10,31.588100000000004,31.9884,30.7149,31.1697
2007-10-11,31.4608,31.524500000000003,30.8468,31.1697
2007-10-12,31.078700000000005,31.351600000000005,30.942300000000003,31.2607
2007-10-15,31.1697,31.397100000000002,30.796800000000005,31.160600000000002
2007-10-16,31.1879,31.4426,30.6967,30.8422
2007-10-17,31.078700000000005,31.2243,30.6239,31.006
2007-10-18,30.942300000000003,30.942300000000003,30.3056,30.533
2007-10-19,30.533,30.533,29.805300000000003,29.805300000000003
