,Open,High,Low,Close
2006-01-03,10.760233,10.969733,10.225833,10.926333
2006-01-04,10.926333,11.099733,10.782033,11.005833
2006-01-05,10.991333,11.186333,10.984133,11.005833
2006-01-06,11.164733,11.258533,11.013033,11.171933
2006-01-09,11.836333,12.110733,11.424633,11.937433
2006-01-10,11.800233,11.829133,11.561933,11.691833
2006-01-11,11.728033,11.749633,11.410933,11.431933
2006-01-12,11.417433,12.089133,11.200833,11.410233
2006-01-13,9.373633,9.778133,8.846433,9.106433
2006-01-17,8.658733,8.788733,8.153133,8.442033
2006-01-18,8.442033,8.658733,8.225433,8.658733
2006-01-19,8.694833,8.752533,8.564833,8.694833
2006-01-20,8.687633,8.730933,8.470933,8.637033
2006-01-23,8.637033,8.730933,8.608033,8.702033
2006-01-24,8.658733,8.745333,8.586433,8.730933
2006-01-25,8.730933,8.817533,8.442033,8.557633
2006-01-26,8.723733,8.882533,8.673133,8.723733
2006-01-27,8.897033,8.897033,8.579233,8.629833
2006-01-30,8.572033,8.745333,8.543133,8.680333
2006-01-31,8.499833,8.586433,8.290333,8.333733
2006-02-01,8.225433,8.535933,8.109833,8.369833
2006-02-02,8.297633,8.297633,7.322633,7.430933
2006-02-03,7.430933,7.712633,7.425233,7.589833
2006-02-06,7.748733,7.792033,7.640433,7.654833
2006-02-07,7.647633,7.864333,7.618733,7.654833
2006-02-08,7.676533,8.008733,7.582633,7.777633
2006-02-09,7.611533,8.001533,7.611533,7.857033
2006-02-10,7.784833,7.972633,7.676533,7.907633
2006-02-13,7.936533,8.037633,7.662033,7.698233
2006-02-14,7.755933,7.936533,7.662033,7.835433
2006-02-15,7.806533,7.929333,7.676533,7.820933
2006-02-16,7.864333,8.030433,7.784833,8.030433
2006-02-17,8.001533,8.261533,7.950933,8.189233
2006-02-21,8.153133,8.239833,7.878733,7.965433
2006-02-22,7.965433,8.037633,7.835433,7.936533
2006-02-23,7.994333,8.066533,7.893133,8.015933
2006-02-24,8.052033,8.247033,8.015933,8.131533
2006-02-27,8.044833,8.499833,8.044833,8.413133
2006-02-28,8.239833,8.333733,8.088133,8.145933
2006-03-01,8.102633,8.341033,8.066533,8.174833
2006-03-02,8.174833,8.247033,7.936533,8.239833
2006-03-03,8.023133,8.290333,8.023133,8.117033
2006-03-06,8.167633,8.275933,8.095433,8.109833
2006-03-07,8.109833,8.203733,8.088133,8.145933
2006-03-08,8.088133,8.131533,7.979833,8.131533
2006-03-09,8.145933,8.268733,8.073733,8.196533
2006-03-10,8.196533,8.514233,8.160433,8.434833
2006-03-13,8.442033,8.680333,8.355333,8.521433
2006-03-14,8.478133,8.716433,8.378533,8.665933
2006-03-15,8.550333,8.651433,8.507033,8.586433
2006-03-16,8.658733,8.853733,8.593733,8.687633
2006-03-17,8.658733,8.904233,8.629833,8.897033
2006-03-20,8.875333,9.193133,8.839233,9.084833
2006-03-21,9.128133,9.185933,8.897033,8.954833
2006-03-22,9.178633,9.178633,8.990933,9.142533
2006-03-23,9.099233,9.301433,9.063133,9.250933
2006-03-24,9.250933,9.308633,9.135333,9.258133
2006-03-27,9.258133,9.294233,9.171433,9.207533
2006-03-28,9.200333,9.359233,9.193133,9.200333
2006-03-29,9.207533,9.409733,9.207533,9.265333
2006-03-30,9.611981,9.749181,9.431381,9.662481
2006-03-31,9.662481,9.799781,9.323081,9.351981
2006-04-03,9.395281,9.503681,9.229181,9.236381
2006-04-04,9.164181,9.373681,9.099181,9.330281
2006-04-05,9.344781,9.402481,8.911481,9.229181
2006-04-06,9.149781,9.243681,9.063081,9.091981
2006-04-07,9.077581,9.142581,8.716481,8.774181
2006-04-10,8.759781,8.860881,8.593681,8.665881
2006-04-11,8.752581,8.788681,8.377081,8.557581
2006-04-12,8.528681,8.896981,8.499781,8.781481
2006-04-13,8.420381,8.824781,8.420381,8.723681
2006-04-17,8.723681,8.860881,8.557581,8.665881
2006-04-18,8.658681,9.265281,8.557581,9.171381
2006-04-19,9.113681,9.171381,8.817581,8.889781
2006-04-20,8.853681,8.954781,8.716481,8.752581
2006-04-21,8.889781,9.460281,8.824781,9.185881
2006-04-24,9.120881,9.323081,8.998081,9.113681
2006-04-25,9.106481,9.149781,8.940281,9.012581
2006-04-26,8.860881,9.164181,8.860881,9.041481
2006-04-27,8.969181,9.135281,8.875381,8.961981
2006-04-28,8.933081,9.149781,8.759781,8.969181
2006-05-01,9.091981,9.294181,9.063081,9.164181
2006-05-02,9.164181,9.481981,9.135281,9.388081
2006-05-03,9.388081,9.611981,9.366381,9.395281
2006-05-04,9.561381,10.370281,9.561381,10.103081
2006-05-05,10.290781,10.666381,9.987481,10.521881
2006-05-08,10.391881,10.500281,10.189681,10.334181
2006-05-09,10.117481,10.283581,9.987481,10.088581
2006-05-10,9.951381,10.146381,9.770881,10.038081
2006-05-11,9.908081,9.965881,9.619181,9.770881
2006-05-12,9.770881,9.843081,9.590281,9.640881
2006-05-15,9.445881,9.936981,9.431381,9.908081
2006-05-16,9.785281,9.879181,9.561381,9.561381
2006-05-17,9.380881,9.633581,9.272581,9.395281
2006-05-18,9.395281,9.619181,9.373681,9.373681
2006-05-19,9.460281,9.756381,9.402481,9.568681
2006-05-22,9.474781,9.676981,9.402481,9.546981
2006-05-23,9.655281,9.741981,9.229181,9.236381
2006-05-24,9.236381,9.633581,9.091981,9.489181
2006-05-25,9.619181,9.619181,9.402481,9.597481
2006-05-26,9.705881,9.778081,9.556381,9.770881
2006-05-30,9.698581,9.720281,9.445881,9.481981
2006-05-31,9.626381,9.626381,9.416981,9.518081
2006-06-01,9.518081,10.074181,9.518081,9.973081
2006-06-02,9.900881,9.994681,9.669781,9.799781
2006-06-05,9.691381,9.806981,9.626381,9.655281
2006-06-06,9.720281,9.864681,9.258081,9.713081
2006-06-07,9.698581,9.727481,9.424181,9.467481
2006-06-08,9.489181,9.539781,9.019881,9.402481
2006-06-09,9.402481,9.460281,9.156981,9.214781
2006-06-12,9.265281,9.438681,9.113681,9.135281
2006-06-13,9.048681,9.294181,8.998081,9.077581
2006-06-14,9.077581,9.258081,9.077581,9.142581
2006-06-15,9.207581,9.583081,9.113681,9.546981
2006-06-16,9.416981,9.474781,9.149781,9.344781
2006-06-19,9.424181,9.546981,9.171381,9.207581
2006-06-20,9.207581,9.272581,9.106481,9.128081
2006-06-21,9.149781,9.438681,9.149781,9.214781
2006-06-22,9.164181,9.200281,9.084781,9.149781
2006-06-23,9.019781,9.568681,9.019781,9.279781
2006-06-26,9.315881,9.416981,9.221981,9.409781
2006-06-27,9.380881,9.496381,9.265281,9.272581
2006-06-28,9.272581,9.402481,9.272581,9.308681
2006-06-29,9.806929,10.218629,9.785229,10.059729
2006-06-30,10.117429,10.283529,10.001929,10.218629
2006-07-03,10.218629,10.326929,10.168029,10.298029
2006-07-05,10.052429,10.305229,10.038129,10.254729
2006-07-06,10.254729,10.420829,10.247429,10.334129
2006-07-07,10.254729,10.312429,10.103029,10.124729
2006-07-10,10.131929,10.326929,10.131929,10.261929
2006-07-11,10.276329,10.290829,9.951329,10.233029
2006-07-12,10.233029,10.261929,9.908029,9.987529
2006-07-13,9.908029,9.994729,9.503629,9.619129
2006-07-14,9.518029,9.604729,9.026929,9.034229
