Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,2.4179
2006-06-30,3.6741
2006-09-30,2.7476000000000003
2006-12-31,-3.3392
2007-03-31,1.5348000000000002
2007-06-30,0.6574
2007-09-30,0.9556
2007-12-31,1.6864
2008-03-31,1.1317
2008-06-30,1.5166
2008-09-30,0.9707
2008-12-31,-2.0942
2009-03-31,0.3564
2009-06-30,0.7306
2009-09-30,0.5532
2009-12-31,1.0622
2010-03-31,2.6513
2010-06-30,2.3513
2010-09-30,1.4367
2010-12-31,30.8722
2011-03-31,-4.1814
2011-06-30,-6.3475
2011-09-30,-23.4632
2011-12-31,-2.5311
2012-03-31,-27.1194
2012-06-30,1.9633
2012-09-30,3.5199
2012-12-31,6.9436
2013-03-31,-2.0302
2013-06-30,-2.9387
2013-09-30,-25.1622
2013-12-31,4.3671
2014-03-31,221.7636
2014-06-30,-2.0242
2014-09-30,-0.8487
2014-12-31,-0.1372
2015-03-31,0.2559
2015-06-30,0.467
2015-09-30,0.06
2015-12-31,-13.6151
2016-03-31,5.1148
2016-06-30,4.8238
2016-09-30,5.9193
2016-12-31,0.8133
2017-03-31,4.0786
