Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-02-28,-0.0302
2006-05-31,-0.1259
2006-08-31,-0.2249
2006-11-30,0.3961
2007-02-28,0.1767
2007-05-31,0.3222
2007-08-31,1.5091
2007-11-30,-4.6892
2008-02-29,-3.4843
2008-05-31,-13.5889
2008-08-31,0.1695
2008-11-30,-0.9288
2009-02-28,-0.6375
2009-05-31,-0.2307
2009-08-31,0.1765
2009-11-30,0.7774
2010-02-28,15.4283
2010-05-31,-3.39
2010-08-31,1.1458
2010-11-30,2.2991
2011-02-28,2.0839
2011-05-31,1.9466999999999999
2011-08-31,0.9668
2011-11-30,-0.5559
2012-02-29,-0.8675
2012-05-31,-0.82
2012-08-31,4.6599
2012-11-30,13.392
2013-02-28,3.4444
2013-05-31,1.7391999999999999
2013-08-31,0.36
2013-11-30,0.3874
2014-02-28,1.4738
2014-05-31,0.5434
2014-08-31,0.2891
2014-11-30,0.2239
2015-02-28,0.3008
2015-05-31,1.5079
2015-08-31,0.4447
2015-11-30,0.9521
2016-02-29,0.6436
2016-05-31,0.5165
2016-08-31,1.4328
2016-11-30,2.4432
2017-02-28,7.9398
