Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,5.6441
2006-06-30,2.8369999999999997
2006-09-30,-10.0686
2006-12-31,-0.3168
2007-03-31,-2.5092
2007-06-30,0.7571
2007-09-30,1.8694
2007-12-31,-0.4701
2008-03-31,0.6441
2008-06-30,-2.8093
2008-09-30,1.4018
2008-12-31,3.9311
2009-03-31,6.9096
2009-06-30,-14.0065
2009-09-30,0.3212
2009-12-31,0.6876
2010-03-31,-0.2137
2010-06-30,0.3461
2010-09-30,-3.6916
2010-12-31,4.2669
2011-03-31,2.2902
2011-06-30,-2.5128
2011-09-30,0.4256
2011-12-31,-0.6634
2012-03-31,-1.1812
2012-06-30,-0.2953
2012-09-30,0.348
2012-12-31,0.512
2013-03-31,4.1778
2013-06-30,-0.5025
2013-09-30,-0.3535
2013-12-31,-0.5169
2014-03-31,-0.0676
2014-06-30,0.5788
2014-09-30,-0.6716
2014-12-31,-0.01
2015-03-31,-0.1473
2015-06-30,-2.992
2015-09-30,-5.5917
2015-12-31,0.2521
2016-03-31,-0.7258
2016-06-30,-0.5562
2016-09-30,-0.416
2016-12-31,1.1049
2017-03-31,12.9917
