Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-01,-5.1619
2006-07-01,-4.3934
2006-09-30,-4.8161
2006-12-30,-7.6465
2007-03-31,-22.7561
2007-06-30,-0.5648
2007-09-29,-1.3567
2007-12-29,-2.0838
2008-03-29,-2.7017
2008-06-28,-2.2949
2008-09-27,-3.1438
2008-12-27,-0.4782
2009-03-28,0.2655
2009-06-27,0.9227
2009-09-26,3.2973
2009-12-26,-0.7586
2010-03-27,-0.0439
2010-06-26,0.5636
2010-09-25,2.0537
2010-12-25,3.3334
2011-04-02,1.5066
2011-07-02,0.9724
2011-10-01,0.5552
2011-12-31,0.4254
2012-03-31,20.7175
2012-06-30,6.0262
2012-09-29,-6.3007
2012-12-29,-5.2758
2013-03-30,1.1553
2013-06-29,1.4444
2013-09-28,-76.4834
2013-12-28,-4.4816
2014-03-29,-9.3345
2014-06-28,-1.6564
2014-09-27,-1.1609
2014-12-27,0.3776
2015-03-28,130.6908
2015-06-27,-4.8259
2015-09-26,-33.7786
2015-12-26,15.9582
2016-04-02,4.1871
2016-07-02,7.9568
2016-10-01,1.815
2016-12-31,0.7631
2017-04-01,0.1089
