Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-15,0.8753
2006-04-09,1.2248999999999999
2006-07-02,1.1998
2006-09-24,1.0467
2007-01-14,1.7949000000000002
2007-04-08,1.7176
2007-07-01,1.1796
2007-09-30,1.182
2008-01-20,0.9991
2008-04-13,1.0214
2008-07-06,1.426
2008-09-28,5.2311
2009-01-18,19.4826
2009-04-12,-12.2536
2009-07-05,-0.2475
2009-09-27,-2.2837
2010-01-17,-0.6252
2010-04-11,-0.1269
2010-07-04,0.3993
2010-09-26,0.283
2011-01-16,0.4151
2011-04-10,0.6804
2011-07-03,0.404
2011-09-25,0.3366
2012-01-15,0.7894
2012-04-08,0.5187
2012-07-01,0.5774
2012-09-30,0.4706
2013-01-20,0.4695
2013-04-14,0.2942
2013-07-07,0.3133
2013-09-29,4.7044
2014-01-19,1.3307
2014-04-13,1.7012
2014-07-06,0.9586
2014-09-28,0.6932
2015-01-18,0.7997
2015-04-12,0.7614
2015-07-05,1.6978
2015-09-27,2.3935
2016-01-17,4.3954
2016-04-10,7.0363
2016-07-03,4.122
2016-09-25,1.9811999999999999
2017-01-15,-0.962
2017-04-09,-2.2493
