Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-01,3.0672
2006-04-02,1.7327
2006-07-02,1.4497
2006-10-01,0.9818
2006-12-31,0.5882
2007-04-01,1.2246
2007-07-01,1.4288
2007-09-30,1.618
2007-12-30,1.942
2008-03-30,0.738
2008-06-29,0.888
2008-09-28,1.132
2008-12-28,0.8397
2009-03-29,0.7275
2009-06-28,0.2588
2009-09-27,2.0078
2010-01-03,2.159
2010-04-04,2.8563
2010-07-04,2.2156
2010-10-03,1.2201
2011-01-02,1.1917
2011-04-03,1.0581
2011-07-03,0.5443
2011-10-02,-9.3128
2012-01-01,2.1979
2012-04-01,4.2366
2012-07-01,2.5746
2012-09-30,0.2826
2012-12-30,0.9821
2013-03-31,1.4307
2013-06-30,1.0957
2013-09-29,0.3325
2013-12-29,-0.1153
2014-03-30,-0.0818
2014-06-29,0.1921
2014-09-28,0.7107
2014-12-28,0.7446
2015-03-29,0.8908
2015-06-28,1.2655
2015-09-27,1.1941
2016-01-03,2.6963
2016-04-03,6.5414
2016-07-03,3.484
2016-10-02,3.2475
2017-01-01,2.3099
2017-04-02,0.8387
