Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.5594999999999999
2006-06-30,2.9291
2006-09-30,-42.3438
2006-12-31,-0.274
2007-03-31,-1.3329
2007-06-30,3.2381
2007-09-30,-7.2419
2007-12-31,-1.109
2008-03-31,-0.8139
2008-06-30,4.2357
2008-09-30,38.4263
2008-12-31,-1.6314
2009-03-31,-1.2841
2009-06-30,-1.0824
2009-09-30,1.1484
2009-12-31,-5.4072
2010-03-31,0.3299
2010-06-30,-0.5639
2010-09-30,0.0
2010-12-31,-6.8512
2011-03-31,-2.534
2011-06-30,1.9272
2011-09-30,1.1345
2011-12-31,3.0882
2012-03-31,-12.473700000000001
2012-06-30,-1.3099
2012-09-30,-2.9341
2012-12-31,7.2908
2013-03-31,1.9297
2013-06-30,1.6122
2013-09-30,9.3053
2013-12-31,-21.385
2014-03-31,-4.9413
2014-06-30,-24.7526
2014-09-30,0.1878
2014-12-31,24.4603
2015-03-31,-7.2822
2015-06-30,0.0323
2015-09-30,0.9999
2015-12-31,14.7785
2016-03-31,4.2071
2016-06-30,-0.1687
2016-09-30,-12.5905
2016-12-31,-2.1453
2017-03-31,-0.5828
