Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,7.9733
2006-06-30,-4.5488
2006-09-30,-0.4187
2006-12-31,0.2436
2007-03-31,2.6724
2007-06-30,-1.5605
2007-09-30,1.2922
2007-12-31,0.7254
2008-03-31,-1.7982
2008-06-30,-1.363
2008-09-30,0.686
2008-12-31,0.8028
2009-03-31,1.1147
2009-06-30,18.244
2009-09-30,0.2557
2009-12-31,-0.0682
2010-03-31,-1.1861
2010-06-30,-1.2997
2010-09-30,0.4237
2010-12-31,-0.1034
2011-03-31,-2.2896
2011-06-30,-5.821
2011-09-30,-1.6399
2011-12-31,-1.0491
2012-03-31,-1.207
2012-06-30,-0.5546
2012-09-30,0.4719
2012-12-31,19.0749
2013-03-31,-4.533
2013-06-30,9.3201
2013-09-30,-1.2459
2013-12-31,-11.5992
2014-03-31,-0.8239
2014-06-30,-1.6545
2014-09-30,-1.2993999999999999
2014-12-31,-2.6188000000000002
2015-03-31,-3.4699
2015-06-30,0.0338
2015-09-30,2.0907
2015-12-31,0.3344
2016-03-31,-0.4384
2016-06-30,-1.3315000000000001
2016-09-30,2.9018
2016-12-31,0.6345
2017-03-31,0.7209
