Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-28,-0.6825
2006-04-29,-0.1139
2006-07-29,0.4387
2006-10-28,0.4061
2007-02-03,0.222
2007-05-05,-0.3889
2007-08-04,-0.2901
2007-11-03,0.0945
2008-02-02,-3.8875
2008-05-03,1.1293
2008-08-02,0.7995
2008-11-01,0.3806
2009-01-31,0.7972
2009-05-02,0.3817
2009-08-01,0.2832
2009-10-31,0.0959
2010-01-30,0.0477
2010-05-01,0.2246
2010-07-31,0.1106
2010-10-30,0.7358
2011-01-29,1.6958
2011-04-30,0.6279
2011-07-30,0.6943
2011-10-29,0.6328
2012-01-28,0.627
2012-04-28,1.1709
2012-07-28,0.909
2012-10-27,1.638
2013-02-02,0.7793
2013-05-04,1.8632
2013-08-03,1.6102
2013-11-02,0.9635
2014-02-01,-13.4856
2014-05-03,0.459
2014-08-02,0.6792
2014-11-01,0.4884
2015-01-31,0.0036
2015-05-02,0.5502
2015-08-01,3.3286
2015-10-31,1.0594
2016-01-30,1.5301
2016-04-30,1.2563
2016-07-30,0.0805
2016-10-29,2.4389
2017-01-28,-0.1357
