Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.4127
2006-06-30,1.5309
2006-09-30,0.1315
2006-12-31,6.3512
2007-03-31,7.5291
2007-06-30,0.4903
2007-09-30,2.6668
2007-12-31,0.7758
2008-03-31,0.9664
2008-06-30,0.4911
2008-09-30,-0.0875
2008-12-31,0.168
2009-03-31,0.7478
2009-06-30,-0.0485
2009-09-30,-0.7204
2009-12-31,0.6479
2010-03-31,0.2182
2010-06-30,1.3159
2010-09-30,41.7849
2010-12-31,-0.7291
2011-03-31,-0.0269
2011-06-30,-0.3308
2011-09-30,-0.6259
2011-12-31,-0.5672
2012-03-31,-1.0747
2012-06-30,5.1021
2012-09-30,-0.4727
2012-12-31,-0.159
2013-03-31,0.0596
2013-06-30,0.0064
2013-09-30,0.5003
2013-12-31,-17.6287
2014-03-31,39.1622
2014-06-30,-19.2408
2014-09-30,-11.0511
2014-12-31,-3.9318
2015-03-31,0.5685
2015-06-30,0.5884
2015-09-30,0.7439
2015-12-31,0.5876
2016-03-31,0.5984
2016-06-30,0.617
2016-09-30,0.376
2016-12-31,0.8949
2017-03-31,-0.8281
