Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2007-12-29,0.5106
2008-03-29,1.4928
2008-06-28,1.2131
2008-09-27,2.4864
2008-12-27,1.7449
2009-03-28,1.1079
2009-06-27,0.5366
2009-09-26,1.0757
2009-12-26,0.5373
2010-03-27,0.8635
2010-06-26,1.6608
2010-09-25,0.0509
2010-12-31,-6.351
2011-03-31,-489.5188
2011-06-26,-7.0684
2011-09-30,5.1913
2011-12-31,16.5757
2012-03-31,-9.2732
2012-06-30,1.0014
2012-09-30,-1.4595
2012-12-31,-0.137
2013-03-31,-0.6415
2013-06-30,0.9286
2013-09-30,-0.8268
2013-12-31,0.3706
2014-03-31,-0.0145
2014-06-30,3.2237
2014-09-30,-1.4443
2014-12-31,0.9578
2015-03-31,-0.5592
2015-06-30,0.3884
2015-09-30,-0.3465
2015-12-31,3.7885
2016-03-31,-0.1316
2016-06-30,-4.7491
2016-09-30,0.058
2016-12-31,0.0923
2017-03-31,-0.4934
