Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.0115
2006-06-30,1.6598000000000002
2006-09-30,0.6272
2006-12-31,-0.0981
2007-03-31,0.219
2007-06-30,0.0235
2007-09-30,0.5773
2007-12-31,1.1194
2008-03-31,1.8529
2008-06-30,1.2875
2008-09-30,0.8928
2008-12-31,0.4123
2009-03-31,1.4102999999999999
2009-06-30,1.0871
2009-09-30,1.0529
2009-12-31,-3.8499
2010-03-31,1.0461
2010-06-30,1.1542
2010-09-30,2.4499
2010-12-31,1.8425
2011-03-31,2.0102
2011-06-30,2.269
2011-09-30,1.0272
2011-12-31,1.1942
2012-03-31,-0.4965
2012-06-30,-11.588
2012-09-30,5.0665
2012-12-31,-12.7731
2013-03-31,7.855
2013-06-30,-4.3591
2013-09-30,0.8784
2013-12-31,1.4064
2014-03-31,2.4851
2014-06-30,1.9975
2014-09-30,0.0387
2014-12-31,-1.4517
2015-03-31,0.9467
2015-06-30,0.1188
2015-09-30,-0.6689
2015-12-31,-1.4060000000000001
2016-03-31,5.3401
2016-06-30,1.0666
2016-09-30,0.833
2016-12-31,0.6658
2017-03-31,0.651
