Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-1.1071
2006-06-30,-0.2045
2006-09-29,2.939
2006-12-29,-4.1486
2007-03-30,-5.7107
2007-06-29,-9.206
2007-09-28,-0.5826
2007-12-28,0.7941
2008-03-28,-7.8518
2008-06-27,-0.1945
2008-09-26,0.4226
2009-01-02,-0.2569
2009-04-03,-0.1367
2009-07-03,1.7091
2009-10-02,2.5807
2010-01-01,5.9767
2010-04-02,-5.1187
2010-07-02,-0.8459
2010-10-01,1.1175
2010-12-31,4.9755
2011-04-01,-3.19
2011-07-01,-0.5936
2011-09-30,-0.4144
2011-12-31,0.494
2012-03-30,1.5082
2012-06-29,2.2942
2012-09-28,1.7608
2012-12-28,1.2681
2013-03-29,0.802
2013-06-28,0.3036
2013-09-27,-0.5896
