Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-02-28,0.9903
2006-05-31,1.3709
2006-08-31,1.4079
2006-11-30,1.0539
2007-02-28,1.5576
2007-05-31,1.2157
2007-08-31,1.1682
2007-11-30,2.6069
2008-02-29,1.944
2008-05-31,2.8423
2008-08-31,0.7672
2008-11-30,1.4297
2009-02-28,0.995
2009-05-31,0.9655
2009-08-31,0.5672
2009-11-30,1.3408
2010-02-28,0.807
2010-05-31,0.6238
2010-08-31,1.3785
2010-11-30,1.4707
2011-02-28,1.0698
2011-05-31,1.3424
2011-08-31,1.3542
2011-11-30,0.1524
2012-02-29,0.4146
2012-05-31,2.3712
2012-08-31,1.9586
2012-11-30,2.1262
2013-02-28,2.7366
2013-05-31,0.8032
2013-08-31,0.7838
2013-11-30,1.2456
2014-02-28,0.9274
2014-05-31,1.5293
2014-08-31,2.3209
2014-11-30,1.6642
2015-02-28,1.9069
2015-05-31,1.3671
2015-08-31,1.4934
2015-11-30,2.3545
2016-02-29,-1.3601
2016-05-31,0.4084
2016-08-31,0.1312
2016-11-30,0.1767
2017-02-28,1.831
