Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-06-30,1.9581
2006-09-30,3.0792
2006-12-31,0.5623
2007-03-31,0.3129
2007-06-30,0.2044
2007-09-30,0.1001
2007-12-31,0.5289
2008-03-31,0.6175
2008-06-30,1.1169
2008-09-30,2.4435000000000002
2008-12-31,-4.7677
2009-03-31,-11.576
2009-06-30,-3.3498
2009-09-30,32.6265
2009-12-31,-0.363
2010-03-31,-0.4461
2010-06-30,-0.3154
2010-09-30,-0.4884
2010-12-31,-0.3563
2011-03-31,-0.634
2011-06-30,-0.7098
2011-09-30,-0.6472
2011-12-31,-1.9746000000000001
2012-03-31,-3.7269
2012-06-30,1.4433
2012-09-30,-1043.1741
2012-12-31,2.8127
2013-03-31,-0.0751
2013-06-30,0.9244
2013-09-30,1.6236000000000002
2013-12-31,0.9577
2014-03-31,0.5951
2014-06-30,-0.005
2014-09-30,2.9001
2014-12-31,0.134
2015-03-31,0.0977
2015-06-30,0.1927
2015-09-30,0.1777
2015-12-31,-0.1872
2016-03-31,-0.4449
2016-06-30,7.1691
2016-09-30,2.9185
2016-12-31,0.613
2017-03-31,0.3985
