Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,5.4184
2006-06-30,12.5962
2006-09-30,-3.1246
2006-12-31,-14.3232
2007-03-31,-1.7024
2007-06-30,-1.2479
2007-09-30,-5.1536
2007-12-31,-1.9838
2008-03-31,4.7726
2008-06-30,1.5741
2008-09-30,-6.0153
2008-12-31,-13.2377
2009-03-31,1.6556
2009-06-30,6.7587
2009-09-30,4.4312000000000005
2009-12-31,1.0274
2010-03-31,-1.3735
2010-06-30,-3.3037
2010-09-30,-2.0888
2010-12-31,-12.3123
2011-03-31,-0.246
2011-06-30,-1.9341
2011-09-30,-1.8912
2011-12-31,-0.7
2012-03-31,-4.4678
2012-06-30,3.801
2012-09-30,-0.5716
2012-12-31,0.031
2013-03-31,-0.7263
2013-06-30,12.8269
2013-09-30,0.4639
2013-12-31,-0.5535
2014-03-31,-0.0614
2014-06-30,1.3072
2014-09-30,3.1009
2015-03-31,-55.533
2015-06-30,1.4267
2015-09-30,2.7309
2016-03-31,-1.6516
2016-06-30,-2.4796
2016-09-30,2.4855
2016-12-31,0.3544
