Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-1.5291000000000001
2006-06-30,-3.5499
2006-09-30,0.5442
2006-12-31,0.2605
2007-03-31,-2.4555
2007-06-30,-2.9431000000000003
2007-09-30,-2.2806
2007-12-31,-1.629
2008-03-31,-0.9405
2008-06-30,-0.6173
2008-09-30,0.6302
2008-12-31,-0.0222
2009-03-31,1.4875
2009-06-30,-0.9546
2009-09-30,-22.6278
2009-12-31,7.4259
2010-03-31,-0.7323
2010-06-30,-0.2953
2010-09-30,0.2626
2010-12-31,2.1383
2011-03-31,12.8136
2011-06-30,2.2369
2011-09-30,3.9901
2011-12-31,0.4463
2012-03-31,0.8044
2012-06-30,5.035
2012-09-30,5.6207
2012-12-31,18.6312
2013-03-31,-10.3333
2013-06-30,18.2695
2013-09-30,-9.5732
2013-12-31,2.544
2014-03-31,3.8201
2014-06-30,0.1325
2014-09-30,7.2137
2014-12-31,-7.9208
2015-03-31,2.5417
2015-06-30,-6.554
2015-09-30,-329.9672
2015-12-31,-1.2924
2016-03-31,-582.5917
2016-06-30,7.7488
2016-09-30,-2.3415
2016-12-31,0.0903
2017-03-31,0.7464
