Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-29,0.8258
2006-04-30,1.4139
2006-07-30,16.5009
2006-10-29,-2.6223
2007-01-28,-1.165
2007-04-29,-0.5558
2007-07-29,5.4963
2007-10-28,2.3348
2008-02-03,-5.8073
2008-05-04,3.5817
2008-08-03,0.6396
2008-11-02,0.9201
2009-02-01,0.5218
2009-05-03,0.9891
2009-08-02,0.9837
2009-11-01,1.1077
2010-01-31,17.4676
2010-05-02,0.1049
2010-08-01,-0.198
2010-10-31,1.1232
2011-01-30,1.1219
2011-05-01,-7.896
2011-07-31,-0.0066
2011-10-30,-0.5724
2012-01-29,-0.481
2012-04-29,-0.1636
2012-07-29,0.857
2012-10-28,0.4886
2013-02-03,0.2675
2013-05-05,0.2839
2013-08-04,0.17
2013-11-03,0.479
2014-02-02,-1.0748
2014-05-05,1.488
2014-08-03,0.9126
2014-11-02,1.0826
2015-02-01,0.024
2015-05-03,-0.049
2015-08-02,0.389
2015-11-01,0.6386
2016-01-31,0.6945
2016-05-01,0.8284
2016-07-31,0.5913
2016-10-30,0.9758
2017-01-29,1.0715
2017-04-30,0.5969
