Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.8447
2006-06-30,1.1285
2006-09-30,0.2681
2006-12-31,1.4581
2007-03-31,1.5874
2007-06-30,1.239
2007-09-30,1.8274
2007-12-31,0.9101
2008-03-31,1.3216
2008-06-30,0.9541
2008-09-30,0.0491
2008-12-31,0.3736
2009-03-31,0.8466
2009-06-30,1.0554
2009-09-30,1.1004
2009-12-31,0.3576
2010-03-31,0.4596
2010-06-30,0.1935
2010-09-30,6.5934
2010-12-31,7.3987
2011-03-31,2.2886
2011-06-30,2.5808
2011-09-30,0.0565
2011-12-31,-0.1754
2012-03-31,1.6162
2012-06-30,0.6872
2012-09-30,0.4715
2012-12-31,1.7244
2013-03-31,0.6312
2013-06-30,3.7726
2013-09-30,1.0545
2013-12-31,0.8984
2014-03-31,2.0005
2014-06-30,1.2798
2014-09-30,2.159
2014-12-31,1.2098
2015-03-31,0.4403
2015-06-30,0.5342
2015-09-30,0.4498
2015-12-31,0.5856
2016-03-31,1.08
2016-06-30,2.2422
2016-09-30,8.7113
2016-12-31,2.4707
