Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.207
2006-06-30,0.0087
2006-09-30,0.5803
2006-12-31,0.4163
2007-03-31,3.4998
2007-06-30,1.1977
2007-09-30,0.9531
2007-12-31,2.2829
2008-03-31,5.7337
2008-06-30,1.7633
2008-09-30,-0.792
2008-12-31,0.3155
2009-03-31,0.9274
2009-06-30,1.295
2009-09-30,1.3243
2009-12-31,2.4481
2010-03-31,-6.4306
2010-06-30,0.3088
2010-09-30,2.0769
2010-12-31,1.3073
2011-03-31,1.8971
2011-06-30,3.4839
2011-09-30,0.8716
2011-12-31,0.1076
2012-03-31,-0.2913
2012-06-30,-0.3593
2012-09-30,-0.0665
2012-12-31,-0.0957
2013-03-31,-0.2405
2013-06-30,-0.8258
2013-09-30,0.5965
2013-12-31,0.5183
2014-03-31,0.8912
2014-06-30,0.8904
2014-09-30,0.2679
2014-12-31,1.4127
2015-03-31,1.6614
2015-06-30,1.2762
2015-09-30,10.8612
2015-12-31,-1.0597
2016-03-31,-0.2368
2016-06-30,0.6414
2016-09-30,1.4051
2016-12-31,0.7154
2017-03-31,1.2013
