Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2007-03-31,1.3824
2007-06-30,0.9885
2007-09-30,0.4095
2007-12-31,0.8739
2008-03-31,1.5046
2008-06-30,1.8385
2008-09-30,11.2304
2008-12-31,-169.8015
2009-03-31,-2.1134
2009-06-30,0.1707
2009-09-30,5.5316
2009-12-31,3.3879
2010-03-31,1.9836
2010-06-30,-127.1766
2010-09-30,-0.5617
2010-12-31,-0.0126
2011-03-31,-3.0264
2011-09-30,-0.1765
2011-12-31,0.5121
2012-03-31,0.8642
2012-06-30,-0.1251
2012-09-30,-0.0284
2012-12-31,0.4404
2013-03-31,1.7379
2013-06-30,-0.2019
2013-09-30,-0.8672
2013-12-31,2.4522
2014-03-31,-4.0458
2014-06-30,1.7784
2014-09-30,1.0633
2014-12-31,4.2421
2015-03-31,-3.2279
2015-06-30,-2.0624
2015-09-30,1.3942999999999999
2015-12-31,1.2543
2016-03-31,-0.9651
2016-06-30,-0.8905
2016-09-30,-0.4974
2016-12-31,2.2962
2017-03-31,1.6353
