Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-02,-2.8772
2006-07-02,0.1941
2006-10-01,-1.0956
2006-12-31,3.2404
2007-04-01,0.73
2007-07-01,1.1722
2007-09-30,1.5107
2007-12-30,1.6867999999999999
2008-03-30,0.7698
2008-06-29,0.4768
2008-09-28,2.5915
2008-12-28,-3.1037
2009-03-29,-0.1181
2009-06-28,-7.4549
2009-09-27,7.6509
2009-12-27,-2.6314
2010-03-28,-2.8234
2010-06-27,0.1974
2010-09-26,6.3856
2010-12-26,-10.7153
2011-03-27,-1343.9821
2011-06-26,1.0718
2011-09-25,2.2859
2011-12-25,-2.0939
2012-04-01,0.3132
2012-07-01,0.2199
2012-09-30,4.7918
2012-12-30,1.5591
2013-03-31,-8.063
2013-06-30,2.4559
2013-09-29,-1.8789
2013-12-29,-75.7307
2014-03-30,8.7247
2014-06-29,4.4951
2014-09-28,1.6021
2014-12-28,-2.0148
2015-03-29,-2.5618
2015-06-28,4.7404
2015-09-27,-139.6234
2015-12-27,1.0301
2016-03-27,2.155
2016-06-26,4.0974
2016-09-25,2.5313
2016-12-25,0.0737
2017-04-02,-4.4315999999999995
