Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.4702
2006-06-30,0.3369
2006-09-30,10.898
2006-12-31,1.1275
2007-03-31,2.3108
2007-06-30,1.1254
2007-09-30,0.7804
2007-12-31,1.1012
2008-03-31,0.6364
2008-06-30,1.5549
2008-09-30,43.0813
2008-12-31,-0.025
2009-03-31,0.5583
2009-06-30,0.9368
2009-09-30,1.6873
2009-12-31,-1.0593
2010-03-31,-0.0105
2010-06-30,0.3775
2010-09-30,1.0864
2010-12-31,1.3232
2011-03-31,1.1626
2011-06-30,1.103
2011-09-30,0.3386
2011-12-31,0.3512
2012-03-31,-0.1917
2012-06-30,-2.2258
2012-09-30,0.273
2012-12-31,0.4791
2013-03-31,2.0277
2013-06-30,-3.5083
2013-09-30,-0.6619
2013-12-31,0.2425
2014-03-31,1.1913
2014-06-30,1.2633
2014-09-30,1.3557
2014-12-31,1.8395
2015-03-31,0.4278
2015-06-30,0.058
2015-09-30,0.2245
2015-12-31,6.5418
2016-03-31,3.445
2016-06-30,2.8459
2016-09-30,1.7899
2016-12-31,-1.779
2017-03-31,-2.1543
