Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-31,0.9569
2006-04-30,0.1576
2006-07-31,0.4235
2006-10-31,0.445
2007-01-31,0.4614
2007-04-30,1.224
2007-07-31,0.7376
2007-10-31,0.2975
2008-01-31,0.5337
2008-04-30,0.0981
2008-07-31,0.3488
2008-10-31,0.3159
2009-01-31,-1.2788
2009-04-30,4.4011
2009-07-31,3.9796
2009-10-31,-5.4134
2010-01-31,-1.1622
2010-04-30,0.31
2010-07-31,1.5149
2010-10-31,2.9609
2011-01-31,4.7241
2011-04-30,2.2615
2011-07-31,2.0393
2011-10-31,0.9846
2012-01-31,2.0059
2012-04-30,0.855
2012-07-31,1.0945
2012-10-31,2.1889
2013-01-31,1.9674
2013-04-30,4.8246
2013-07-31,2.4856
2013-10-31,2.7747
2014-01-31,1.7241
2014-04-30,6.4681
2014-07-31,2.2023
2014-10-31,1.2851
2015-01-31,0.4402
2015-04-30,-18.8375
2015-07-31,-11.2834
2015-10-31,1.1532
2016-01-31,1.0319
2016-04-30,-4.1333
2016-07-31,-6.642
2016-10-31,-2.6548
2017-01-31,-3.2698
