Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,2.4266
2006-06-30,3.572
2006-09-30,2.8779
2006-12-31,2.366
2007-03-31,2.3037
2007-06-30,1.0877
2007-09-30,1.1303
2007-12-31,1.316
2008-03-31,1.2768
2008-06-30,1.466
2008-09-30,1.6480000000000001
2008-12-31,-0.5026
2009-03-31,0.5621
2009-06-30,1.1944
2009-09-30,2.5859
2009-12-31,-1.1155
2010-03-31,0.2097
2010-06-30,0.8235
2010-09-30,2.0017
2010-12-31,2.0392
2011-03-31,1.6279
2011-06-30,1.7541
2011-09-30,1.2659
2011-12-31,1.4605000000000001
2012-03-31,0.8621
2012-06-30,0.8633
2012-09-30,-14.6274
2012-12-31,2.9318
2013-03-31,3.6647
2013-06-30,2.4861
2013-09-30,0.4937
2013-12-31,0.2856
2014-03-31,1.5525
2014-06-30,0.901
2014-09-30,-0.0272
2014-12-31,-2.0633
2015-03-31,2.0884
2015-06-30,1.0912
2015-09-30,1.1454
2015-12-31,0.9301
2016-03-31,0.9322
2016-06-30,19.4797
2016-09-30,67.9227
2016-12-31,-8.9002
2017-03-31,-0.111
