Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.6652
2006-06-30,1.2484
2006-09-30,1.5273
2006-12-30,1.7495
2007-03-31,1.1315
2007-06-30,0.1017
2007-09-29,-0.8692
2007-12-29,-1.8359
2008-03-29,-2.0431
2008-06-28,-0.6676
2008-09-27,-1.1786
2008-12-27,-0.1611
2009-03-28,0.6352
2009-06-27,0.7781
2009-10-03,1.3398
2010-01-02,12.6364
2010-04-03,-1.1925
2010-07-03,-0.3062
2010-10-02,0.0727
2011-01-01,0.492
2011-04-02,0.8939
2011-07-02,1.749
2011-10-01,13.9056
2011-12-31,-2.1247
2012-03-31,-1.5471
2012-06-30,-0.2406
2012-09-29,-4.1049
2012-12-29,-0.828
2013-03-30,-40.414
2013-06-29,5.6205
2013-09-28,-11.3715
2013-12-28,-5.5661
2014-03-30,-1.2258
2014-06-28,0.7938
2014-09-27,-0.2421
2014-12-27,-0.2378
2015-03-28,-0.1115
2015-06-27,1.2726
2015-10-03,-9.3543
2016-01-02,-24.7759
2016-04-02,-17.6034
2016-07-02,-2.2803
2016-10-01,2.2801
2016-12-31,1.637
2017-04-01,0.9807
