Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.2544
2006-06-30,0.9793
2006-09-30,2.5857
2006-12-31,2.6695
2007-03-31,2.8447
2007-06-30,1.3007
2007-09-30,0.4309
2007-12-31,0.4357
2008-03-31,2.8024
2008-06-30,2.6659
2008-09-30,1.1443
2008-12-31,5.9087
2009-03-31,0.0191
2009-06-30,-0.7473
2009-09-30,1.5152999999999999
2009-12-31,-0.4897
2010-03-31,-3.2906
2010-06-30,0.8557
2010-09-30,0.8445
2010-12-31,4.3716
2011-03-31,0.922
2011-06-30,0.4778
2011-09-30,0.4269
2011-12-31,0.054
2012-03-31,0.1129
2012-06-30,0.955
2012-09-30,1.2644
2012-12-31,2.0325
2013-03-31,3.1027
2013-06-30,2.682
2013-09-30,3.0799
2013-12-31,0.6142
2014-03-31,-0.4885
2014-06-30,-1.2311
2014-09-30,-2.1966
2014-12-31,-1.7690000000000001
2015-03-31,-0.1781
2015-06-30,-13.6894
2015-09-30,-1.174
2015-12-31,-1.6056
2016-03-31,-1.8971
2016-06-30,-0.1861
2016-09-30,1.2322
2016-12-31,0.2232
2017-03-31,0.3547
