Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-02-26,0.8788
2006-05-28,0.5909
2006-08-27,1.1457
2006-11-26,1.955
2007-02-25,6.7176
2007-05-27,0.7759
2007-08-26,5.829
2007-11-25,-6.6096
2008-02-24,22.1719
2008-05-25,2.2253
2008-08-24,0.7762
2008-11-23,-3.1488
2009-02-22,-7.0474
2009-05-31,-1.1054
2009-08-30,0.2879
2009-11-29,0.7834
2010-02-28,1.9708999999999999
2010-05-30,2.2405
2010-08-29,4.2659
2010-11-28,-6.5009
2011-02-27,-1.1976
2011-05-29,2.4119
2011-08-28,0.2422
2011-11-27,0.3237
2012-02-26,0.448
2012-05-27,0.5239
2012-08-26,2.1743
2012-11-25,1.2408
2013-02-24,2.4995
2013-05-26,0.7674
2013-08-25,1.8716
2013-11-24,1.7683
2014-02-23,-1.9081000000000001
2014-05-26,0.8519
2014-08-24,0.5193
2014-11-23,0.3409
2015-02-22,0.1806
2015-05-31,0.993
2015-08-30,-15.0085
2015-11-29,0.8875
2016-02-28,0.9392
2016-05-29,0.3863
2016-08-28,2.2739
2016-11-27,3.8058
2017-02-26,4.3352
