Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-1.6781000000000001
2006-06-30,1.0221
2006-09-30,1.7548
2006-12-31,2.2128
2007-03-31,1.1388
2007-06-30,0.5564
2007-09-30,0.7248
2007-12-31,0.5018
2008-03-31,1.0101
2008-06-30,0.8281
2008-09-30,-1.1394
2008-12-31,-4.2377
2009-03-31,-0.3514
2009-06-30,6.4386
2009-09-30,7.115
2009-12-31,1.0203
2010-03-31,-0.3517
2010-06-30,-3.1941
2010-09-30,-8.595
2010-12-31,-2.7362
2011-03-31,1.8584
2011-06-30,3.6492
2011-09-30,-0.7117
2011-12-31,3.8139
2012-03-31,3.0514
2012-06-30,1.8354
2012-09-30,-0.1392
2012-12-31,-10.1281
2013-06-30,2.9678
2013-09-30,2.7235
2013-12-31,-4.3245000000000005
2014-03-31,-0.9282
2014-06-30,-1.0175
2014-09-30,0.2804
2014-12-31,0.5447
2015-03-31,-0.4601
2015-06-30,3.5213
2015-09-30,11.6824
2015-12-31,5.1876
2016-03-31,5.3742
2016-06-30,1.6753
2016-09-30,2.8992
2016-12-31,0.4706
2017-03-31,1.0562
