Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.0755
2006-06-30,2.3958
2006-09-30,2.2127
2006-12-31,3.3638
2007-03-31,2.7428
2007-06-30,1.5092
2007-09-30,1.2448
2007-12-31,0.2921
2008-03-31,1.1885
2008-06-30,2.2485
2008-09-30,1.9883
2008-12-31,1.7941
2009-03-31,1.9264
2009-06-30,0.4598
2009-09-30,0.4269
2009-12-31,0.3157
2010-03-31,0.8449
2010-06-30,2.3443
2010-09-30,3.3192
2010-12-31,-8.7198
2011-03-31,-0.8588
2011-06-30,-0.2367
2011-09-30,0.5323
2011-12-31,1.5326
2012-03-31,0.4706
2012-06-30,1.7008
2012-09-30,1.4543
2012-12-31,1.4487
2013-03-31,2.4648
2013-06-30,1.3739
2013-09-30,1.3843
2013-12-31,-0.1339
2014-03-31,0.1942
2014-06-30,0.0507
2014-09-30,-0.016
2014-12-31,-0.1363
2015-03-31,-0.209
2015-06-30,-0.055
2015-09-30,0.1101
2015-12-31,2.519
2016-03-31,-0.5572
2016-06-30,1.5291
2016-09-30,0.4619
2016-12-31,1.35
2017-03-31,1.3058
