Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-0.2624
2006-06-30,0.8613
2006-09-30,0.2244
2006-12-31,0.9548
2007-03-31,0.499
2007-06-30,0.256
2007-09-30,0.959
2007-12-31,0.7486
2008-03-31,0.7324
2008-06-30,0.5986
2008-09-30,0.4123
2008-12-31,-0.5735
2009-03-31,1.5714000000000001
2009-06-30,0.6288
2009-09-30,0.9073
2009-12-31,0.0485
2010-03-31,-0.7664
2010-06-30,-7.1302
2010-09-30,136.6299
2010-12-31,0.8369
2011-03-31,-0.1981
2011-06-30,-0.2573
2011-09-30,-0.091
2011-12-31,0.8536
2012-03-31,-10.9014
2012-06-30,-73.8207
2012-09-30,-11.9869
2012-12-31,2.5968
2013-03-31,2.4792
2013-06-30,2.0436
2013-09-30,0.6761
2013-12-31,0.2338
2014-03-31,-0.7312
2014-06-30,0.0184
2014-09-30,1.4212
2014-12-31,-1.9165
2015-03-31,0.0597
2015-06-30,0.8694
2015-09-30,0.4985
2015-12-31,-3.0823
2016-03-31,1.3747
2016-06-30,-4.6865
2016-09-30,-0.5369
2016-12-31,-0.0726
2017-03-31,1.2347
