Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-02,-1.4747
2006-07-02,-3.723
2006-10-01,-1.2217
2006-12-31,2.1867
2007-04-01,-10.4887
2007-07-01,1.7389
2007-09-30,0.397
2007-12-31,0.361
2008-03-30,0.3068
2008-06-29,-4.6822
2008-09-28,2.1491
2008-12-31,0.4772
2009-04-05,0.8214
2009-07-05,1.3789
2009-10-04,1.3629
2009-12-31,-5.0871
2010-04-04,3.8472
2010-07-04,-2.2882
2010-10-03,-1.9138
2010-12-31,-0.3929
2011-04-03,-132.171
2011-07-03,0.2017
2011-10-02,-0.2119
2011-12-31,-0.3235
2012-04-01,0.9379
2012-07-01,0.166
2012-09-30,-0.0449
2012-12-31,0.9922
2013-03-31,1.1396
2013-06-30,1.4063
2013-09-29,6.833
2013-12-31,-29.4631
2014-03-30,-139.9378
