Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-0.0422
2006-06-30,0.3908
2006-09-29,0.8551
2006-12-29,1.5199
2007-03-30,7.3114
2007-06-29,5.7153
2007-09-28,2.2548
2007-12-28,0.9813
2008-03-28,0.0182
2008-06-27,0.5178
2008-09-26,1.149
2009-01-02,2.048
2009-04-03,3.935
2009-07-03,36.5869
2009-10-02,1.6518
2010-01-01,1.1369
2010-04-02,1.5902
2010-07-02,0.6689
2010-10-01,8.3088
2010-12-31,2.0554
2011-04-01,1.2776
2011-07-01,1.0022
2011-09-30,1.2328
2011-12-30,1.3261
2012-03-30,0.4773
2012-06-29,0.6888
2012-09-28,2.2647
2012-12-28,1.4564
2013-03-29,1.9465
2013-06-27,5.2336
2013-09-27,9.2564
2013-12-27,2.5507
2014-03-28,8.8274
2014-06-27,3.1114
2014-09-26,1.2625
2015-01-02,3.3195
2015-04-03,-6.5792
2015-07-03,1.8975
2015-10-02,10.0431
2016-01-01,-1.08
2016-04-01,-2.8244
2016-07-01,9.6004
2016-09-30,0.382
2016-12-30,9.7187
2017-03-31,2.2343
