Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-28,1.062
2006-04-29,0.6731
2006-07-29,0.6702
2006-10-28,0.7829
2007-02-03,0.8894
2007-05-05,1.3253
2007-08-04,1.8799000000000001
2007-11-03,4.3529
2008-02-02,15.1338
2008-05-03,2.5982
2008-08-02,-0.7996
2008-11-01,8.9405
2009-01-31,0.4321
2009-05-02,-0.0398
2009-08-01,0.1098
2009-10-31,0.3936
2010-01-30,0.5188
2010-07-31,0.979
2010-10-30,1.4209
2011-01-29,0.617
2011-04-30,1.8534000000000002
2011-07-30,1.56
2011-10-29,0.6624
2012-01-28,-17.8992
2012-04-28,3.7173
2012-07-28,-12.7359
2012-10-27,6.3946
2013-02-02,3.0726
2013-05-04,-15.1238
2013-08-03,5.1865
2013-11-02,-2.8565
2014-02-01,-0.8774
2014-05-03,-0.1644
2014-08-02,-1.0176
2014-11-01,-0.1792
2015-01-31,-0.3969
2015-05-02,3.5493
2015-08-01,15.3622
2015-10-31,4.6633
2016-01-30,7.4436
2016-04-30,0.531
2016-07-30,3.8252
2016-10-29,4.491
2017-01-28,2.1119
2017-04-29,0.7012
