Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-0.7525
2006-06-30,0.8393
2006-09-30,1.6553
2006-12-31,2.3736
2007-03-31,1.9817
2007-06-30,1.1359
2007-09-30,1.9367
2007-12-31,-1.1611
2008-03-31,3.5755
2008-06-30,1.4281
2008-09-30,0.7365
2008-12-31,0.4402
2009-03-31,0.9437
2009-06-30,0.8638
2009-09-30,1.3047
2009-12-31,4.7423
2010-03-31,-0.2093
2010-06-30,0.0861
2010-09-30,1.3381
2010-12-31,4.9381
2011-03-31,2.0342
2011-06-30,1.81
2011-09-30,0.996
2011-12-31,0.4781
2012-03-31,-0.0022
2012-06-30,1.9572
2012-09-30,0.1034
2012-12-31,0.3944
2013-03-31,0.7896
2013-06-30,0.874
2013-09-30,5.8103
2013-12-31,-10.6137
2014-03-31,-3.2747
2014-06-30,-3.5406
2014-09-30,-0.9459
2014-12-31,3.8191
2015-03-31,1.3445
2015-06-30,1.1399
2015-09-30,0.9671
2015-12-31,1.2189
2016-03-31,2.1944
2016-06-30,44.2105
2016-09-30,0.2888
2016-12-31,-0.2432
2017-03-31,0.3517
