Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.7256
2006-06-30,1.6766
2006-09-30,1.7921
2006-12-31,1.3014
2007-03-31,1.0218
2007-06-30,1.2194
2007-09-30,1.345
2007-12-31,1.4394
2008-03-31,1.5253
2008-06-30,0.9471
2008-09-30,0.6117
2008-12-31,7.7518
2009-03-31,0.4266
2009-06-30,0.3469
2009-09-30,0.9056
2009-12-31,2.1965
2010-03-31,2.9232
2010-06-30,-1.1629
2010-09-30,2.3225
2010-12-31,0.6317
2011-03-31,1.5079
2011-06-30,1.8227
2011-09-30,0.4913
2011-12-31,-0.1218
2012-03-31,2.5084
2012-06-30,0.7281
2012-09-30,3.787
2012-12-31,1.553
2013-03-31,1.3434
2013-06-30,1.2776
2013-09-30,1.0196
2013-12-31,4.3267
2014-03-31,3.4035
2014-06-30,-0.4436
2014-09-30,15.5305
2014-12-31,2.4513
2015-03-31,8.346
2015-06-30,-0.2771
2015-09-30,-76.7514
2015-12-31,-1.4212
2016-03-31,1080.508
2016-06-30,-12.0046
2016-09-30,1.8098
2016-12-31,2.7861
2017-03-31,3.0134
