Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-01,0.4644
2006-07-01,-0.0967
2006-09-30,0.4492
2006-12-31,1.788
2007-03-31,0.8665
2007-06-30,0.8475
2007-09-29,0.8478
2007-12-31,0.0082
2008-03-29,0.6076
2008-06-28,0.504
2008-09-27,0.5773
2008-12-31,0.1334
2009-03-28,0.5826
2009-06-27,0.7509
2009-09-26,3.271
2009-12-31,-0.468
2010-04-03,-0.0371
2010-07-03,-0.6874
2010-10-02,0.8448
2010-12-31,-0.8643
2011-04-02,2.6339
2011-07-02,1.7666
2011-10-01,1.4196
2011-12-31,0.9838
2012-03-31,1.0162
2012-06-30,0.3352
2012-09-29,1.5139
2012-12-31,1.5466
2013-03-30,0.8345
2013-06-29,1.6322
2013-09-28,0.5713
2013-12-31,0.5569
2014-03-29,1.7810000000000001
2014-06-28,0.8997
2014-09-27,0.7729
2014-12-31,0.8253
2015-03-28,-20.0217
2015-06-27,-1.2489
2015-09-26,-3.3239
2015-12-31,2.0001
2016-04-02,1.4057
2016-07-02,1.0211
2016-10-01,2.278
2016-12-31,1.7215
2017-04-01,0.7299
