Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,12.1145
2006-06-30,3.289
2006-09-30,1.0819
2006-12-31,-1.9457
2007-03-31,0.6024
2007-06-30,0.903
2007-09-30,0.485
2007-12-31,0.2144
2008-03-31,0.1493
2008-06-30,-0.0476
2008-09-30,0.8095
2008-12-31,-0.7502
2009-03-31,0.1842
2009-06-30,0.0388
2009-09-30,-0.4466
2009-12-31,-3.7116
2010-03-31,1.5613000000000001
2010-06-30,1.1887
2010-09-30,0.4425
2010-12-31,-0.4405
2011-03-31,2.1671
2011-06-30,0.6782
2011-09-30,0.1549
2011-12-31,1.3424
2012-03-31,-0.3621
2012-06-30,0.1032
2012-09-30,-0.1426
2012-12-31,1.9865
2013-03-31,-31.0815
2013-06-30,129.2736
2013-09-30,30.3445
2013-12-31,-0.0937
2014-03-31,1.819
2014-06-30,-0.1585
2014-09-30,1.0848
2014-12-31,-0.9672
2015-03-31,0.8861
2015-06-30,0.5901
2015-09-30,0.6895
2015-12-31,-0.0382
2016-03-31,-0.6898
2016-06-30,-1.0313
2016-09-30,-1.1149
2016-12-31,-55.3905
2017-03-31,1.2846
