Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-31,1.4453
2006-04-30,2.8056
2006-07-31,2.2678
2006-10-31,3.255
2007-01-31,1.6402
2007-04-30,1.0566
2007-07-31,0.2828
2007-10-31,-0.093
2008-01-31,-0.0007
2008-04-30,0.2215
2008-07-31,0.0486
2008-10-31,0.5285
2009-01-31,0.4479
2009-04-30,0.6728
2009-07-31,0.4508
2009-10-31,3.0484
2010-01-31,0.8975
2010-04-30,2.0552
2010-07-31,1.0838
2010-10-31,1.4389
2011-01-31,1.2307
2011-04-30,0.3454
2011-07-31,0.8326
2011-10-31,-1.3306
2012-01-31,1.8228
2012-04-30,-1.0525
2012-07-31,0.056
2012-10-31,5.8983
2013-01-31,0.84
2013-04-30,0.3512
2013-07-31,-0.2864
2013-10-31,-0.167
2014-01-31,0.3627
2014-04-30,1.7926
2014-07-31,2.0178
2014-10-31,1.7174
2015-01-31,17.7897
2015-04-30,-2.4569
2015-07-31,323.8482
2015-10-31,-1.4588
2016-01-31,-1.7703
2016-04-30,-3.5963000000000003
2016-07-31,1.2676
2016-10-31,3.0027
2017-01-31,4.5462
