Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-31,-0.9727
2006-04-30,1.0309
2006-07-31,2.2653
2006-10-31,1.7713999999999999
2007-01-31,2.291
2007-04-30,0.5703
2007-07-31,0.4558
2007-10-31,0.2399
2008-01-31,-0.3908
2008-04-30,0.5144
2008-07-31,0.1839
2008-10-31,-0.1021
2009-01-31,-3.2592
2009-04-30,8.0905
2009-07-31,17.7529
2009-10-31,2.6425
2010-01-31,-1.5916000000000001
2010-04-30,0.9487
2010-07-31,2.0337
2010-10-31,0.6788
2011-01-31,0.4891
2011-04-30,2.0936
2011-07-31,2.0487
2011-10-31,-4.5588999999999995
2012-01-31,-1.1071
2012-04-30,-2.6242
2012-07-31,0.373
2012-10-31,2.3257
2013-01-31,2.2096
2013-04-30,1.7650000000000001
2013-07-31,1.2524
2013-10-31,1.5522
2014-01-31,8.0302
2014-04-30,2.6778
2014-07-31,-3.3745
2014-10-31,-2.4523
2015-01-31,-0.1873
2015-04-30,-0.1263
2015-07-31,-0.1308
2015-10-31,0.5835
2016-01-31,3.2988
2016-04-30,4.0209
2016-07-31,10.7525
2016-10-31,2.2791
2017-01-31,3.4707
