Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-01,0.3147
2006-07-01,2.1341
2006-09-30,0.5175
2006-12-30,1.1265
2007-03-31,1.7173
2007-06-30,1.4627
2007-09-29,2.471
2007-12-29,1.8031000000000001
2008-03-29,2.7088
2008-06-28,2.2118
2008-09-27,2.0998
2009-01-03,-2.382
2009-04-04,-0.3433
2009-07-04,0.3028
2009-10-03,0.6435
2010-01-02,1.2784
2010-04-03,2.0399
2010-07-03,-4.6749
2010-10-02,0.9251
2011-01-01,0.0158
2011-04-02,-0.073
2011-07-02,4.7143
2011-10-01,-0.1118
2011-12-31,1.3517000000000001
2012-03-31,0.3753
2012-06-30,0.7208
2012-09-29,1.2999
2012-12-29,3.8885
2013-03-30,-417.4408
2013-06-29,-2.6991
2013-09-28,-4.294
2013-12-28,2.1608
2014-03-29,-112.5141
2014-06-28,1.0833
2014-09-27,1.4762
2015-01-03,1.9353
2015-04-04,1.0538
2015-07-04,-1.4203999999999999
2015-10-03,-1.6574
2016-01-02,-1.302
2016-04-02,1.3659
2016-07-02,0.438
2016-10-01,2.1249
2016-12-31,-3.0912
2017-04-01,-1.5359
