Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2009-06-30,0.2795
2009-09-30,2.2554
2009-12-31,-13.2369
2010-03-31,-0.0949
2010-06-30,0.0341
2010-09-30,0.5337
2010-12-31,1.2081
2011-03-31,0.9051
2011-06-30,1.2862
2011-09-30,1.822
2011-12-31,3.7315
2012-03-31,4.8395
2012-06-30,1.9554
2012-09-30,-5.3434
2012-12-31,-2.4164
2013-03-31,-3.4774
2013-06-30,-1.8281
2013-09-30,0.4145
2013-12-31,2.7965
2014-03-31,3.9343
2014-06-30,4.9177
2014-09-30,2.8398
2014-12-31,1.2255
2015-03-31,2.1668
2015-06-30,0.0344
2015-09-30,0.698
2015-12-31,1.0933
2016-03-31,0.9477
2016-06-30,2.1297
2016-09-30,2.0074
2016-12-31,0.3476
2017-03-31,-0.2916
