Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-12-30,0.9002
2007-03-31,1.3677000000000001
2007-06-30,0.8979
2007-09-30,0.9344
2007-12-29,1.0987
2008-03-29,0.3695
2008-06-28,0.9957
2008-09-30,1.0849
2008-12-27,1.8535
2009-03-28,2.2262
2009-06-27,5.0507
2009-09-30,3.8266999999999998
2010-01-02,8.2769
2010-04-03,1.572
2010-07-03,0.8041
2010-09-30,0.9584
2011-01-01,1.6346
2011-04-02,0.8613
2011-07-02,0.8492
2011-09-30,0.7552
2011-12-31,0.1684
2012-03-31,0.84
2012-06-30,0.7354
2012-09-30,0.5962
2012-12-29,0.9615
2013-03-30,0.4175
2013-06-29,4.4795
2013-09-30,1.7418
2013-12-28,1.4475
2014-03-30,1.2937
2014-06-28,0.4615
2014-09-30,0.5792
2014-12-27,0.5768
2015-03-28,4.3118
2015-06-27,1.8422
2015-09-30,1.1049
2016-01-02,1.3949
2016-04-02,0.5104
2016-07-02,1.494
2016-09-30,2.7751
2016-12-31,1.2099
2017-04-01,1.4943
