Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-5.5946
2006-06-30,1.508
2006-09-30,1.3653
2006-12-31,-1.8998
2007-03-31,-28.0445
2007-06-30,0.2352
2007-09-30,0.5942
2007-12-31,0.1914
2008-03-31,0.5273
2008-06-30,2.2383
2008-09-30,2.9398
2008-12-31,0.1591
2009-03-31,0.6452
2009-06-30,0.8681
2009-09-30,1.3897
2009-12-31,-1.0517
2010-03-31,-8.4432
2010-06-30,2.3231
2010-09-30,0.4819
2010-12-31,-0.6868
2011-03-31,2.1637
2011-06-30,1.4109
2011-09-30,0.6535
2011-12-31,2.334
2012-03-31,10.4418
2012-06-30,-1.5059
2012-09-30,-2.7088
2012-12-31,-1.9093
2013-03-31,0.8464
2013-06-30,-4.6208
2013-09-30,-1.9224999999999999
2013-12-31,-2.5971
2014-03-31,-18.1095
2014-06-30,2.7473
2014-09-30,2.5629
2014-12-31,0.8182
2015-03-31,1.2302
2015-06-30,1.2869
2015-09-30,0.7802
2015-12-31,-1.8855
2016-03-31,0.845
2016-06-30,0.4764
2016-09-30,0.3565
2016-12-31,-2.422
2017-03-31,-2.9753
