Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-0.2006
2006-06-30,-3.0321
2006-09-30,1.8136
2006-12-31,-2.5987
2007-03-31,37.6881
2007-06-30,-0.7664
2007-09-30,-1.8757000000000001
2007-12-31,0.194
2008-03-31,-0.429
2008-06-30,-3.0953
2008-09-30,-1.8524
2008-12-31,-3.4351
2009-03-31,-3.5709999999999997
2009-06-30,-1.7901
2009-09-30,-1.5453000000000001
2009-12-31,-1.4482
2010-03-31,-2.1205
2010-06-30,-0.3938
2010-09-30,-2.2538
2010-12-31,1.3595
2011-03-31,0.4778
2011-06-30,28.0263
2011-09-30,2.7302999999999997
2011-12-31,1.0908
2012-03-31,4.9124
2012-06-30,-0.2055
2012-09-30,-0.3316
2012-12-31,-0.6788
2013-03-31,-0.8625
2013-06-30,-0.0937
2013-09-30,0.0
2013-12-31,1.049
2014-03-31,1.1122
2014-06-30,1.0873
2014-09-30,1.0265
2014-12-31,0.4122
2015-03-31,0.2114
2015-06-30,-0.1011
2015-09-30,0.1495
2015-12-31,0.9516
2016-03-31,1.1715
2016-06-30,2.5175
2016-09-30,5.1077
2016-12-31,-1.6657
2017-03-31,-0.8398
