Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-29,1.154
2006-04-30,3.2373
2006-07-30,3.654
2006-10-29,1.266
2007-01-28,1.4783
2007-04-29,0.9579
2007-07-29,1.7014
2007-10-28,1.9376
2008-01-27,1.88
2008-04-27,2.9822
2008-07-27,1.9698
2008-10-26,1.795
2009-01-25,2.579
2009-04-26,-5.1053
2009-07-26,1.0115
2009-10-25,0.7913
2010-01-24,-0.7545
2010-04-25,0.387
2010-07-25,0.6262
2010-10-31,0.4268
2011-01-30,0.7084
2011-05-01,0.3692
2011-07-31,0.911
2011-10-30,5.8554
2012-01-29,1.9783
2012-04-29,4.5944
2012-07-29,1.383
2012-10-28,2.3182
2013-01-27,2.1312
2013-04-28,1.3605
2013-07-28,1.0977
2013-10-27,0.2605
2014-01-26,-0.5122
2014-04-28,1.2757
2014-07-27,1.2549
2014-10-26,0.942
2015-01-25,1.469
2015-04-26,-5.5634
2015-07-26,2.0355
2015-10-25,1.0344
2016-01-24,0.5052
2016-04-24,7.2432
2016-07-24,0.974
2016-10-30,-0.0807
2017-01-29,6.7955
