Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-1.3486
2006-06-30,0.2037
2006-09-30,0.4006
2006-12-31,1.2003
2007-03-31,3.33
2007-06-30,2.1312
2007-09-30,7.023
2007-12-31,-1.5787
2008-03-31,-3.3189
2008-06-30,-12.3424
2008-09-30,1.5123
2008-12-31,-0.0217
2009-03-31,0.2849
2009-06-30,0.5373
2009-09-30,0.8075
2009-12-31,-4.6334
2010-03-31,-0.9182
2010-06-30,1.5226
2010-09-30,3.8872999999999998
2010-12-31,-0.3981
2011-03-31,-0.2523
2011-06-30,-2.5438
2011-09-30,-0.1797
2011-12-31,0.3404
2012-03-31,0.5723
2012-06-30,0.4627
2012-09-30,0.5975
2012-12-31,0.6058
2013-03-31,1.8941
2013-06-30,1.9546000000000001
2013-09-30,1.8023
2013-12-31,0.7971
2014-03-31,0.6968
2014-06-30,0.2731
2014-09-30,-16.0857
2014-12-31,-0.0492
2015-03-31,0.413
2015-06-30,0.4726
2015-09-30,0.2668
2015-12-31,0.8208
2016-03-31,2.8195
2016-06-30,2.9247
2016-09-30,2.3926
2016-12-31,1.8414000000000001
2017-03-31,-1.45
