Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.5686
2006-06-30,2.2949
2006-09-30,1.8447
2006-12-31,1.4322
2007-03-31,3.9156
2007-06-30,2.1101
2007-09-30,1.296
2007-12-31,1.0331
2008-03-31,1.821
2008-06-30,1.5378
2008-09-30,2.0264
2008-12-31,0.288
2009-03-31,0.7728
2009-06-30,1.0902
2009-09-30,1.7798
2009-12-31,-1.2873
2010-03-31,-0.1321
2010-06-30,0.2377
2010-09-30,1.1685
2010-12-31,1.7445
2011-03-31,1.9028
2011-06-30,2.2983
2011-09-30,1.5347
2011-12-31,1.9227
2012-03-31,1.4528
2012-06-30,-1.7343
2012-09-30,-0.3176
2012-12-31,92.1697
2013-03-31,-0.7209
2013-06-30,-5.9001
2013-09-30,-0.2592
2013-12-31,1.9557
2014-03-31,-0.4352
2014-06-30,-0.7723
2014-09-30,-0.9352
2014-12-31,0.059
2015-03-31,1.4268
2015-06-30,1.7204
2015-09-30,0.334
2015-12-31,-1.8736
2016-03-31,-11.5905
2016-06-30,-20.266
2016-09-30,2.4863
