Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,17.087
2006-06-30,12.4318
2006-09-30,22.5086
2006-12-31,12.0862
2007-03-31,1.7834
2007-06-30,-1.7889
2007-09-30,-1.9516
2007-12-31,-1.8438
2008-03-31,-143.3923
2008-06-30,-0.6832
2008-09-30,4.155
2008-12-31,17.6238
2009-03-31,2.7108
2009-06-30,1.5738
2009-09-30,2.1018
2009-12-31,-2.7207
2010-03-31,-3.7902
2010-06-30,0.1429
2010-09-30,0.3156
2010-12-31,9.4354
2011-03-31,8.3461
2011-06-30,10.3149
2011-09-30,11.3887
2011-12-31,12.1839
2012-03-31,5.657
2012-06-30,-4.2987
2012-09-30,3.6244
2012-12-31,8.3928
2013-03-31,2.884
2013-06-30,6.9256
2013-09-30,3.867
2013-12-31,-0.2826
2014-03-31,23.7909
2014-06-30,2.1263
2014-09-30,0.8014
2014-12-31,3.6188
2015-03-31,4.3997
2015-06-30,-1.7697
2015-09-30,-1.7668
2015-12-31,-3.1293
2016-03-31,0.1396
2016-06-30,3.1773
2016-09-30,-50.0844
2016-12-31,-22.1968
2017-03-31,-2.5317
