Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,6.7664
2006-06-30,3.891
2006-09-30,-47.7611
2006-12-31,-0.6167
2007-03-31,-0.931
2007-06-30,-2.1386
2007-09-30,-0.4967
2007-12-31,0.0341
2008-03-31,0.5184
2008-06-30,0.4221
2008-09-30,1.5479
2008-12-31,1.8427
2009-03-31,1.522
2009-06-30,0.2455
2009-09-30,0.0034
2009-12-31,-5.0392
2010-03-31,3.8924
2010-06-30,0.1211
2010-09-30,1.6074000000000002
2010-12-31,0.967
2011-03-31,7.1535
2011-06-30,4.2747
2011-09-30,1.1419
2011-12-31,0.7613
2012-03-31,0.9233
2012-06-30,0.4649
2012-09-30,0.2343
2012-12-31,-1.8848
2013-03-31,-2.3891999999999998
2013-06-30,-3.128
2013-09-30,-1.4227
2013-12-31,0.4839
2014-03-31,-0.048
2014-06-30,0.3603
2014-09-30,0.1855
2014-12-31,0.7744
2015-03-31,-0.8
2015-06-30,-1.5419
2015-09-30,-0.0989
2015-12-31,39.2174
2016-03-31,-14.6206
2016-06-30,-2.4029
2016-09-30,-2.4995
2016-12-31,0.6299
2017-03-31,0.5764
