Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2007-03-31,7.8690999999999995
2007-06-30,1.9167
2007-09-30,0.9923
2008-03-31,1.8852
2008-06-30,5.1754999999999995
2008-09-30,6.1350999999999996
2008-12-31,4.1063
2009-03-31,12.899000000000001
2009-06-30,-82.2837
2009-09-30,-56.6359
2009-12-31,-2.6752000000000002
2010-03-31,-2.1963
2010-06-30,-1.5114999999999998
2010-09-30,-0.9251
2010-12-31,-1.1162
2011-03-31,0.1297
2011-06-30,-0.0361
2011-09-30,-0.2243
2011-12-31,1.2928
2012-03-31,1.2702
2012-06-30,-0.5771
2012-09-30,4.1654
2012-12-31,1.3375
2013-03-31,1.3484
2013-06-30,5.6456
2013-09-30,0.8354
2013-12-31,3.741
2014-03-31,1.0059
2014-06-30,0.5304
2014-09-30,5.7925
2014-12-31,-1.7274
2015-03-31,-3.0775
2015-06-30,-5.4223
2015-09-30,-4.7679
2015-12-31,-2.6549
2016-03-31,-0.1054
2016-06-30,-1.6263999999999998
2016-09-30,10.5579
2016-12-31,47.8925
2017-03-31,41.736
