Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-92.8801
2006-06-30,-0.2061
2006-09-30,0.4722
2006-12-31,7.7683
2007-03-31,1.1944
2007-06-30,-2.2629
2007-09-30,-1.2244
2007-12-31,0.4562
2008-03-31,-0.1028
2008-06-30,-6.1763
2008-09-30,-1.6579000000000002
2008-12-31,0.9147
2009-03-31,-0.8133
2009-06-30,-0.8995
2009-09-30,-0.4062
2009-12-31,-1.1256
2010-03-31,-0.6081
2010-06-30,6.4401
2010-09-30,-1.6942
2010-12-31,18.7992
2011-03-31,-61.4158
2011-06-30,-17.8718
2011-09-30,5.9662
2011-12-31,-86.7905
2012-03-31,1.1602000000000001
2012-06-30,-0.2192
2012-09-30,-0.29
2012-12-31,-7.3239
2013-03-31,-2.9433
2013-06-30,86.2174
2013-09-30,20.4928
2013-12-31,-7.7432
2014-03-31,2.458
2014-06-30,-4.1226
2014-09-30,0.431
2014-12-31,2.9329
2015-03-31,2.1441
2015-06-30,5.2352
2015-09-30,1.0712
2015-12-31,0.8203
2016-03-31,0.7357
2016-06-30,-0.2461
2016-09-30,0.3601
2016-12-31,-1.1875
2017-03-31,-3.6287000000000003
