Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-25,1.3981
2006-06-24,1.7153
2006-09-30,1.1342
2006-12-30,1.1658
2007-03-31,0.6534
2007-06-30,0.1322
2007-09-29,0.4013
2007-12-29,0.4065
2008-03-29,0.5173
2008-06-28,0.7474
2008-09-27,0.5563
2008-12-27,1.3417
2009-03-28,-1.9265
2009-06-27,-0.4472
2009-09-26,-0.3329
2009-12-26,-1.8244
2010-03-27,2.3346
2010-06-26,0.6005
2010-09-25,1.1043
2010-12-25,0.9678
2011-03-26,2.242
2011-06-25,3.2831
2011-09-24,2.1859
2011-12-24,2.0027
2012-03-24,1.0648
2012-06-23,-0.4391
2012-09-29,2.2783
2012-12-29,1.2837
2013-03-30,1.2165
2013-06-29,1.0233
2013-09-28,-3.716
2013-12-28,4.2148
2014-03-29,-1.3986
2014-06-28,7.5275
2014-09-27,2.3039
2014-12-27,0.4322
2015-03-28,-0.8424
2015-06-27,-1.0889
2015-09-26,-2.2491
2015-12-26,-1.1859
2016-03-26,-0.7618
2016-06-25,-1.4514
2016-09-24,-0.8689
2016-12-31,-1.74
