Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.8352
2006-06-30,2.0443
2006-09-30,42.1069
2006-12-31,4.7843
2007-03-31,0.1308
2007-06-30,-1.6846
2007-09-30,1.6931
2007-12-31,4.1192
2008-03-31,1.3204
2008-06-30,1.2635
2008-09-30,2.3134
2008-12-31,10.4835
2009-03-31,-2.8315
2009-06-30,-0.6193
2009-09-30,-0.4641
2009-12-31,0.6559
2010-03-31,69.1475
2010-06-30,-0.6151
2010-09-30,-0.1076
2010-12-31,10.0141
2011-03-31,-12.3043
2011-06-30,0.6723
2011-09-30,9.1655
2011-12-31,2.1307
2012-03-31,0.0906
2012-06-30,0.3376
2012-09-30,6.1626
2012-12-31,-0.1324
2013-03-31,-4.3824
2013-06-30,-3.5718
2013-09-30,-7.6756
2013-12-31,6.4615
2014-03-31,-2.1169000000000002
2014-06-30,-3.8026999999999997
2014-09-30,0.1103
2014-12-31,1.6806999999999999
2015-03-31,-0.5802
2015-06-30,0.1008
2015-09-30,0.1336
2015-12-31,0.2007
2016-03-31,2.6467
2016-06-30,-2.5737
2016-09-30,139.3704
2016-12-31,-0.4521
2017-03-31,-12.2713
