Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.8394
2006-06-30,1.8224
2006-09-30,1.7936999999999999
2006-12-31,1.936
2007-03-31,1.9496
2007-06-30,2.4497
2007-09-30,2.707
2007-12-31,2.0935
2008-03-31,2.5914
2008-06-30,1.5375
2008-09-30,0.941
2008-12-31,-0.598
2009-03-31,2.4523
2009-06-30,3.8986
2009-09-30,12.688
2009-12-31,-2.2088
2010-03-31,-0.4986
2010-06-30,3.092
2010-09-30,14.3409
2010-12-31,8.9591
2011-03-31,3.5061999999999998
2011-06-30,1.5583
2011-09-30,0.0977
2011-12-31,-0.36
2012-03-31,-0.4547
2012-06-30,-31.917
2012-09-30,0.7846
2012-12-31,-0.1342
2013-03-31,0.2891
2013-06-30,45.6142
2013-09-30,-17.6856
2013-12-31,0.6309
2014-03-31,0.4123
2014-06-30,-0.2235
2014-09-30,-0.4096
2014-12-31,11.1569
2015-03-31,4.2775
2015-06-30,2.7781000000000002
2015-09-30,2.61
2015-12-31,-0.1501
2016-03-31,-0.1037
2016-06-30,6.1104
2016-09-30,2.9703
2016-12-31,-109.3735
2017-03-31,-58.4966
