Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-02-03,0.4638
2006-05-05,0.8944
2006-08-04,1.3399
2006-11-03,2.1027
2007-02-02,-2.0625
2007-05-04,4.1558
2007-08-03,1.4941
2007-11-02,2.4392
2008-02-01,-25.1939
2008-05-02,0.5534
2008-08-01,0.7436
2008-10-31,5.0373
2009-01-30,-2.0645
2009-05-01,-4.6234
2009-07-31,-0.6871
2009-10-30,-0.387
2010-01-29,0.2644
2010-04-30,2.0919
2010-07-30,1.5173
2010-10-29,0.758
2011-01-28,0.2845
2011-04-29,1.4672
2011-07-29,1.5685
2011-10-28,2.2878
2012-02-03,0.0373
2012-05-04,0.1629
2012-07-29,0.7063
2012-11-02,0.0298
2013-02-01,-0.5849
2013-05-03,-10.0908
2013-08-02,0.456
2013-11-01,0.908
2014-01-31,1.1024
2014-05-03,0.9746
2014-08-01,0.4061
2014-10-31,0.3153
2015-01-30,-0.3136
2015-05-01,0.1738
2015-07-31,0.9255
2015-10-30,1.387
2016-01-29,1.106
2016-04-29,0.5313
2016-07-29,1.7642
2016-10-28,0.5549
2017-02-03,0.5492
