Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-29,0.3191
2006-04-30,17.2125
2006-07-30,-1.939
2006-10-29,-0.5191
2007-01-28,0.7525
2007-04-29,3.6252
2007-07-29,1.4223
2007-10-28,4.5429
2008-01-27,0.0918
2008-04-27,-0.2771
2008-08-03,0.5431
2008-11-02,-0.7698
2009-02-01,-0.5029
2009-05-03,-0.7857
2009-08-02,0.0553
2009-11-01,3.0455
2010-01-31,-4.6485
2010-05-02,-1.6351
2010-08-01,18.5437
2010-10-31,0.0847
2011-01-30,-0.3549
2011-05-01,0.0
2011-07-31,1.013
2011-10-30,-12.0169
2012-01-29,-8.6734
2012-04-29,12.0583
2012-07-29,1.2619
2012-10-28,4.0882
2013-01-27,7.9271
2013-04-28,4.1259
2013-07-28,2.2005
2013-10-27,-6.6402
2014-01-26,0.1025
2014-04-27,-8.2855
2014-08-03,1.314
2014-11-02,0.5797
2015-02-01,-1.3617
2015-05-03,-0.5904
2015-08-02,0.2408
2015-11-01,2.1977
2016-01-31,4.5082
2016-05-01,3.398
2016-07-31,15.5972
2016-10-30,178.5081
2017-01-29,3.0033
