Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.8881
2006-06-30,0.9358
2006-09-30,1.1212
2006-12-31,1.5507
2007-03-31,1.5206
2007-06-30,1.4598
2007-09-30,1.2368000000000001
2007-12-31,0.6785
2008-03-31,0.6853
2008-06-30,0.475
2008-09-30,0.5839
2008-12-31,2.3835
2009-03-31,-0.9078
2009-06-30,-0.1024
2009-09-30,0.3387
2009-12-31,0.7907
2010-03-31,-1.3472
2010-06-30,0.0294
2010-09-30,0.4118
2010-12-31,0.4733
2011-03-31,0.593
2011-06-30,0.7243
2011-09-30,0.648
2011-12-31,0.7368
2012-03-31,0.6188
2012-06-30,0.6039
2012-09-30,0.8942
2012-12-31,1.258
2013-03-31,1.6667
2013-06-30,1.7752
2013-09-30,1.7045
2013-12-31,1.2862
2014-03-31,1.5338
2014-06-30,1.0698
2014-09-30,0.7459
2014-12-31,0.7856
2015-03-31,1.0625
2015-06-30,1.4034
2015-09-30,3.8040000000000003
2015-12-31,-13.5592
2016-03-31,3.1978
2016-06-30,7.4947
2016-09-30,5.2789
2016-12-31,3.2026
2017-03-31,0.7095
