Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.1108
2006-06-30,-0.3803
2006-09-30,0.84
2006-12-31,0.1947
2007-03-31,2.3464
2007-06-30,7.4952
2007-09-30,-0.2018
2007-12-31,0.5324
2008-03-31,-0.1587
2008-06-30,2.86
2008-09-30,7.9204
2008-12-31,-3.6905
2009-03-31,0.6622
2009-06-30,2.8886
2009-09-30,4.7088
2009-12-31,-5.1164
2010-03-31,1.1182
2010-06-30,0.7169
2010-09-30,-1.1767
2010-12-31,-0.1151
2011-03-31,-0.4236
2011-06-30,0.6159
2011-09-30,0.5328
2011-12-31,-0.2734
2012-03-31,-0.1145
2012-06-30,-0.976
2012-09-30,3.0009
2012-12-31,3.7748
2013-03-31,3.8308
2013-06-30,6.7727
2013-09-30,0.6376
2013-12-31,0.5004
2014-03-31,-0.6261
2014-06-30,0.3578
2014-09-30,-1.1283
2014-12-31,-0.4201
2015-03-31,-2.6897
2015-06-30,-1.0907
2015-09-30,-5.4938
2015-12-31,-2.22
2016-03-31,-2.1901
2016-06-30,-5.6506
2016-09-30,-4.5701
2016-12-31,-0.7347
2017-03-31,0.3723
