Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,2.6993
2006-06-30,3.9996
2006-09-30,4.2398
2006-12-31,2.9736
2007-03-31,4.5273
2007-06-30,13.1173
2007-09-30,-770.5319
2007-12-31,-4.2096
2008-03-31,0.5654
2008-06-30,-3.3799
2008-09-30,-0.4744
2008-12-31,-4.776
2009-03-31,0.0623
2009-06-30,2.5247
2009-09-30,-4.6346
2009-12-31,4.5193
2010-03-31,0.6832
2010-06-30,1.0097
2010-09-30,-49.0872
2010-12-31,-10.6163
2011-03-31,-1.4882
2011-06-30,1.3712
2011-09-30,4.5652
2011-12-31,6.6486
2012-03-31,2.0712
2012-06-30,1.2407
2012-09-30,1.8384
2012-12-31,0.9282
2013-03-31,2.0291
2013-06-30,1.5477
2013-09-30,0.2509
2013-12-31,0.751
2014-03-31,1.253
2014-06-30,0.6096
2014-09-30,0.2778
2014-12-31,-1.9295
2015-03-31,-0.8336
2015-06-30,-3.5717
2015-09-30,-0.8921
2015-12-31,-2.0827
2016-03-31,-0.4324
2016-06-30,0.6842
2016-09-30,3.8543
2016-12-31,1.6429
2017-03-31,-10.1988
